match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
o3 P8,o4-mini-high P6,0,o4-mini-high P6,o3 P8,o4-mini-high P6,11,2.31670880317688,2548
o3 P8,o4-mini-high P6,1,o3 P8,o4-mini-high P6,o4-mini-high P6,16,3.5783183574676514,2549
Negamax5 P6,o4-mini-high P12,0,Negamax5 P6,o4-mini-high P12,draw,42,4.000357151031494,2550
Negamax5 P6,o4-mini-high P12,1,o4-mini-high P12,Negamax5 P6,draw,42,5.483989477157593,2551
Negamax3 P6,gemini-pro-2.0 P6,0,Negamax3 P6,gemini-pro-2.0 P6,gemini-pro-2.0 P6,18,1.8846704959869385,2552
Negamax3 P6,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Negamax3 P6,gemini-pro-2.0 P6,21,3.947355031967163,2553
claude3.7-sonnet P6,r1 T0.5,0,claude3.7-sonnet P6,r1 T0.5,claude3.7-sonnet P6,23,9.75987958908081,2554
claude3.7-sonnet P6,r1 T0.5,1,r1 T0.5,claude3.7-sonnet P6,claude3.7-sonnet P6,20,7.269150018692017,2555
LeChat P6,Negamax4 P8,0,Negamax4 P8,LeChat P6,LeChat P6,36,1.364124059677124,2556
LeChat P6,Negamax4 P8,1,LeChat P6,Negamax4 P8,Negamax4 P8,38,2.0311782360076904,2557
Negamax5 P10,Negamax5 P6,0,Negamax5 P6,Negamax5 P10,draw,42,4.5409018993377686,2558
Negamax5 P10,Negamax5 P6,1,Negamax5 P10,Negamax5 P6,draw,42,4.345885276794434,2559
Gemini2.5 Flash Thinking P6,LeChat P6,0,LeChat P6,Gemini2.5 Flash Thinking P6,LeChat P6,7,0.33652639389038086,2560
Gemini2.5 Flash Thinking P6,LeChat P6,1,Gemini2.5 Flash Thinking P6,LeChat P6,LeChat P6,40,1.1145992279052734,2561
gpt4o P10,o1 P8,0,gpt4o P10,o1 P8,gpt4o P10,41,31.592818021774292,2562
gpt4o P10,o1 P8,1,o1 P8,gpt4o P10,gpt4o P10,26,19.440736532211304,2563
Gemma2 P8,claude3.7-sonnet-thinking P6,0,claude3.7-sonnet-thinking P6,Gemma2 P8,claude3.7-sonnet-thinking P6,11,4.143865346908569,2564
Gemma2 P8,claude3.7-sonnet-thinking P6,1,Gemma2 P8,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,8,3.1502859592437744,2565
gemini-flash-2.0-thinking P8,o3-mini-high P6,0,o3-mini-high P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,32,17.34807801246643,2566
gemini-flash-2.0-thinking P8,o3-mini-high P6,1,gemini-flash-2.0-thinking P8,o3-mini-high P6,o3-mini-high P6,22,12.071578979492188,2567
Gemini2.5 Flash Thinking P6,claude3.7-sonnet P6,0,claude3.7-sonnet P6,Gemini2.5 Flash Thinking P6,claude3.7-sonnet P6,7,1.1921052932739258,2568
Gemini2.5 Flash Thinking P6,claude3.7-sonnet P6,1,Gemini2.5 Flash Thinking P6,claude3.7-sonnet P6,claude3.7-sonnet P6,34,5.0439558029174805,2569
Gemini2.5 Pro P6,gemini-flash-2.0-thinking P6,0,gemini-flash-2.0-thinking P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,26,7.050133466720581,2570
Gemini2.5 Pro P6,gemini-flash-2.0-thinking P6,1,Gemini2.5 Pro P6,gemini-flash-2.0-thinking P6,Gemini2.5 Pro P6,39,7.8912036418914795,2571
Gemini2.5 Pro P6,o3-mini-high P6,0,o3-mini-high P6,Gemini2.5 Pro P6,o3-mini-high P6,37,9.726364612579346,2572
Gemini2.5 Pro P6,o3-mini-high P6,1,Gemini2.5 Pro P6,o3-mini-high P6,o3-mini-high P6,42,6.650586366653442,2573
claude3.7-sonnet P6,gemini-flash-2.0 P6,0,claude3.7-sonnet P6,gemini-flash-2.0 P6,claude3.7-sonnet P6,17,3.4898126125335693,2574
claude3.7-sonnet P6,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,claude3.7-sonnet P6,gemini-flash-2.0 P6,9,1.9981775283813477,2575
Gemma2 P6,Negamax5B P6,0,Negamax5B P6,Gemma2 P6,Negamax5B P6,27,0.9145793914794922,2576
Gemma2 P6,Negamax5B P6,1,Gemma2 P6,Negamax5B P6,Negamax5B P6,32,1.2451074123382568,2577
Random Bot,gemini-pro-2.0 P6,0,Random Bot,gemini-pro-2.0 P6,gemini-pro-2.0 P6,12,0.9435806274414062,2578
Random Bot,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Random Bot,gemini-pro-2.0 P6,9,0.9145843982696533,2579
LeChat P8,o3 P6,0,LeChat P8,o3 P6,LeChat P8,11,3.147775888442993,2580
LeChat P8,o3 P6,1,o3 P6,LeChat P8,LeChat P8,16,4.400395631790161,2581
LeChat P10,Negamax2 P6,0,Negamax2 P6,LeChat P10,Negamax2 P6,17,8.745276927947998,2582
LeChat P10,Negamax2 P6,1,LeChat P10,Negamax2 P6,LeChat P10,25,6.74060845375061,2583
Gemini2.5 Pro P6 T0.25,same.dev P6,0,same.dev P6,Gemini2.5 Pro P6 T0.25,same.dev P6,37,3.8273420333862305,2584
Gemini2.5 Pro P6 T0.25,same.dev P6,1,Gemini2.5 Pro P6 T0.25,same.dev P6,Gemini2.5 Pro P6 T0.25,9,0.7700703144073486,2585
LeChat P6,o3 P6,0,LeChat P6,o3 P6,LeChat P6,11,1.5951433181762695,2586
LeChat P6,o3 P6,1,o3 P6,LeChat P6,LeChat P6,30,5.455483675003052,2587
gemini-flash-2.0 P8,gpt4o P8,0,gpt4o P8,gemini-flash-2.0 P8,gpt4o P8,11,6.7656025886535645,2588
gemini-flash-2.0 P8,gpt4o P8,1,gemini-flash-2.0 P8,gpt4o P8,gpt4o P8,38,12.941162586212158,2589
claude3.7-sonnet-thinking P6,r1 T0.25,0,claude3.7-sonnet-thinking P6,r1 T0.25,claude3.7-sonnet-thinking P6,7,2.3382132053375244,2590
claude3.7-sonnet-thinking P6,r1 T0.25,1,r1 T0.25,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,20,7.682683229446411,2591
Gemini2.5 Pro P6,Negamax2 P8,0,Negamax2 P8,Gemini2.5 Pro P6,Gemini2.5 Pro P6,22,7.541677236557007,2592
Gemini2.5 Pro P6,Negamax2 P8,1,Gemini2.5 Pro P6,Negamax2 P8,Gemini2.5 Pro P6,41,12.64612627029419,2593
Negamax P6,Negamax2 P6,0,Negamax P6,Negamax2 P6,Negamax2 P6,38,3.334303140640259,2594
Negamax P6,Negamax2 P6,1,Negamax2 P6,Negamax P6,Negamax P6,38,3.121781349182129,2595
Negamax5 P10,o4-mini-high P6,0,Negamax5 P10,o4-mini-high P6,Negamax5 P10,41,3.8978469371795654,2596
Negamax5 P10,o4-mini-high P6,1,o4-mini-high P6,Negamax5 P10,draw,42,4.008361339569092,2597
Qwen3 P6,o4-mini-high P12,0,Qwen3 P6,o4-mini-high P12,o4-mini-high P12,12,9.153822183609009,2598
Qwen3 P6,o4-mini-high P12,1,o4-mini-high P12,Qwen3 P6,o4-mini-high P12,17,5.403484582901001,2599
gpt4o P10,o4-mini-high P12,0,gpt4o P10,o4-mini-high P12,gpt4o P10,39,13.74474287033081,2600
gpt4o P10,o4-mini-high P12,1,o4-mini-high P12,gpt4o P10,gpt4o P10,38,19.39473295211792,2601
o3 P8,r1 T0.5,0,r1 T0.5,o3 P8,o3 P8,16,6.5795910358428955,2602
o3 P8,r1 T0.5,1,o3 P8,r1 T0.5,o3 P8,9,3.5088136196136475,2603
Negamax5B P10,claude3.7-sonnet P8,0,Negamax5B P10,claude3.7-sonnet P8,claude3.7-sonnet P8,32,9.068312406539917,2604
Negamax5B P10,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax5B P10,Negamax5B P10,18,6.5960853099823,2605
Gemini2.5 Pro P6,Negamax5 P10,0,Negamax5 P10,Gemini2.5 Pro P6,draw,42,4.154864549636841,2606
Gemini2.5 Pro P6,Negamax5 P10,1,Gemini2.5 Pro P6,Negamax5 P10,Gemini2.5 Pro P6,39,8.994807481765747,2607
Gemini2.5 Pro P4 T0.25,Negamax5B P8,0,Negamax5B P8,Gemini2.5 Pro P4 T0.25,draw,42,1.5226349830627441,2608
Gemini2.5 Pro P4 T0.25,Negamax5B P8,1,Gemini2.5 Pro P4 T0.25,Negamax5B P8,Negamax5B P8,40,1.8091602325439453,2609
Negamax4 P6,QwQ P6,0,Negamax4 P6,QwQ P6,QwQ P6,32,9.156816959381104,2610
Negamax4 P6,QwQ P6,1,QwQ P6,Negamax4 P6,QwQ P6,41,10.228910207748413,2611
Gemini2.5 Flash Thinking P8,Qwen3 P6,0,Gemini2.5 Flash Thinking P8,Qwen3 P6,Gemini2.5 Flash Thinking P8,39,4.480394124984741,2612
Gemini2.5 Flash Thinking P8,Qwen3 P6,1,Qwen3 P6,Gemini2.5 Flash Thinking P8,Qwen3 P6,7,1.213613510131836,2613
Gemma2 P8,Negamax5B P8,0,Negamax5B P8,Gemma2 P8,Negamax5B P8,31,5.758007287979126,2614
Gemma2 P8,Negamax5B P8,1,Gemma2 P8,Negamax5B P8,Negamax5B P8,32,7.5091705322265625,2615
LeChat P10,Negamax5B P6,0,Negamax5B P6,LeChat P10,draw,42,4.891937732696533,2616
LeChat P10,Negamax5B P6,1,LeChat P10,Negamax5B P6,draw,42,6.596588611602783,2617
gpt4o P8,o4-mini-high P12,0,gpt4o P8,o4-mini-high P12,gpt4o P8,39,12.396114826202393,2618
gpt4o P8,o4-mini-high P12,1,o4-mini-high P12,gpt4o P8,draw,42,15.660390853881836,2619
Negamax5B P6,claude3.7-sonnet-thinking P6,0,Negamax5B P6,claude3.7-sonnet-thinking P6,Negamax5B P6,41,2.55723237991333,2620
Negamax5B P6,claude3.7-sonnet-thinking P6,1,claude3.7-sonnet-thinking P6,Negamax5B P6,Negamax5B P6,42,3.71882963180542,2621
Negamax4 P4 T0.25,gemini-pro-2.0 P8,0,Negamax4 P4 T0.25,gemini-pro-2.0 P8,gemini-pro-2.0 P8,32,10.11340618133545,2622
Negamax4 P4 T0.25,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax4 P4 T0.25,gemini-pro-2.0 P8,19,5.133952856063843,2623
Negamax3 P8,o4-mini-high P10,0,Negamax3 P8,o4-mini-high P10,o4-mini-high P10,30,3.79034161567688,2624
Negamax3 P8,o4-mini-high P10,1,o4-mini-high P10,Negamax3 P8,o4-mini-high P10,23,3.76033353805542,2625
Gemini2.5 Flash Thinking P6,Negamax3 P8,0,Negamax3 P8,Gemini2.5 Flash Thinking P6,Negamax3 P8,7,1.48663330078125,2626
Gemini2.5 Flash Thinking P6,Negamax3 P8,1,Gemini2.5 Flash Thinking P6,Negamax3 P8,Negamax3 P8,40,3.575809955596924,2627
Negamax4 P8,Qwen3 P6,0,Negamax4 P8,Qwen3 P6,Negamax4 P8,27,2.6197433471679688,2628
Negamax4 P8,Qwen3 P6,1,Qwen3 P6,Negamax4 P8,Negamax4 P8,12,7.6636741161346436,2629
Negamax5B P8,o3 P6,0,Negamax5B P8,o3 P6,Negamax5B P8,21,3.767827272415161,2630
Negamax5B P8,o3 P6,1,o3 P6,Negamax5B P8,Negamax5B P8,20,4.161366939544678,2631
claude3.7-sonnet P10,o4-mini-high P8,0,claude3.7-sonnet P10,o4-mini-high P8,draw,42,5.50998592376709,2632
claude3.7-sonnet P10,o4-mini-high P8,1,o4-mini-high P8,claude3.7-sonnet P10,claude3.7-sonnet P10,32,4.889929533004761,2633
Default Bot,LeChat P10,0,Default Bot,LeChat P10,Default Bot,7,1.7801625728607178,2634
Default Bot,LeChat P10,1,LeChat P10,Default Bot,LeChat P10,13,5.681997537612915,2635
Gemini2.5 Pro P4 T0.25,Random Bot,0,Random Bot,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,10,0.37503552436828613,2636
Gemini2.5 Pro P4 T0.25,Random Bot,1,Gemini2.5 Pro P4 T0.25,Random Bot,Gemini2.5 Pro P4 T0.25,19,0.7835633754730225,2637
Gemini2.5 Pro P4 T0.25,o1 P6,0,o1 P6,Gemini2.5 Pro P4 T0.25,draw,42,1.769157886505127,2638
Gemini2.5 Pro P4 T0.25,o1 P6,1,Gemini2.5 Pro P4 T0.25,o1 P6,o1 P6,40,4.311875104904175,2639
gpt4o P10,o4-mini-high P10,0,gpt4o P10,o4-mini-high P10,gpt4o P10,39,9.282333374023438,2640
gpt4o P10,o4-mini-high P10,1,o4-mini-high P10,gpt4o P10,draw,42,11.42000412940979,2641
Negamax P6,Negamax3 P8,0,Negamax P6,Negamax3 P8,Negamax3 P8,38,3.347297430038452,2642
Negamax P6,Negamax3 P8,1,Negamax3 P8,Negamax P6,Negamax P6,38,3.166771173477173,2643
gpt4o P6,o4-mini-high P8,0,gpt4o P6,o4-mini-high P8,gpt4o P6,39,8.551259279251099,2644
gpt4o P6,o4-mini-high P8,1,o4-mini-high P8,gpt4o P6,draw,42,8.534247875213623,2645
gemini-flash-2.0-thinking P6,o4-mini-high P12,0,gemini-flash-2.0-thinking P6,o4-mini-high P12,o4-mini-high P12,22,8.620769262313843,2646
gemini-flash-2.0-thinking P6,o4-mini-high P12,1,o4-mini-high P12,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,34,7.890190362930298,2647
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P6,0,claude3.7-sonnet-thinking P6,Gemini2.5 Pro P4 T0.25,draw,42,4.545401334762573,2648
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P6,1,Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,26,3.599316120147705,2649
Negamax4 P10,o4-mini-high P10,0,Negamax4 P10,o4-mini-high P10,draw,42,10.99097990989685,2650
Negamax4 P10,o4-mini-high P10,1,o4-mini-high P10,Negamax4 P10,draw,42,18.00859236717224,2651
Negamax5B P6,o4-mini-high P12,0,Negamax5B P6,o4-mini-high P12,draw,42,5.603495121002197,2652
Negamax5B P6,o4-mini-high P12,1,o4-mini-high P12,Negamax5B P6,draw,42,8.016700267791748,2653
Negamax2 P8,o1 P6,0,Negamax2 P8,o1 P6,o1 P6,40,4.184366941452026,2654
Negamax2 P8,o1 P6,1,o1 P6,Negamax2 P8,o1 P6,23,7.57366681098938,2655
Gemma2 P8,LeChat P6,0,Gemma2 P8,LeChat P6,LeChat P6,22,7.22163462638855,2656
Gemma2 P8,LeChat P6,1,LeChat P6,Gemma2 P8,LeChat P6,17,5.829020023345947,2657
Gemini2.5 Flash Thinking P6,LeChat P10,0,LeChat P10,Gemini2.5 Flash Thinking P6,LeChat P10,7,2.03017520904541,2658
Gemini2.5 Flash Thinking P6,LeChat P10,1,Gemini2.5 Flash Thinking P6,LeChat P10,LeChat P10,42,8.836282014846802,2659
gemini-flash-2.0-thinking P8,gemini-pro-2.0 P8,0,gemini-flash-2.0-thinking P8,gemini-pro-2.0 P8,draw,42,23.03257417678833,2660
gemini-flash-2.0-thinking P8,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,gemini-flash-2.0-thinking P8,gemini-pro-2.0 P8,27,23.350565671920776,2661
Gemini2.5 Pro P6,gpt4o P8,0,gpt4o P8,Gemini2.5 Pro P6,gpt4o P8,23,6.483081817626953,2662
Gemini2.5 Pro P6,gpt4o P8,1,Gemini2.5 Pro P6,gpt4o P8,Gemini2.5 Pro P6,33,12.942147016525269,2663
Negamax2 P6,Negamax3 P6,0,Negamax2 P6,Negamax3 P6,Negamax3 P6,38,0.2310166358947754,2664
Negamax2 P6,Negamax3 P6,1,Negamax3 P6,Negamax2 P6,Negamax2 P6,38,0.22701692581176758,2665
claude3.7-sonnet-thinking P8,o3 P6,0,claude3.7-sonnet-thinking P8,o3 P6,claude3.7-sonnet-thinking P8,21,6.569579362869263,2666
claude3.7-sonnet-thinking P8,o3 P6,1,o3 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,24,6.5605833530426025,2667
gpt4o P6,o3 P10,0,gpt4o P6,o3 P10,gpt4o P6,11,5.8880205154418945,2668
gpt4o P6,o3 P10,1,o3 P10,gpt4o P6,gpt4o P6,20,12.859638690948486,2669
Gemini2.5 Flash Thinking P8,o4-mini-high P10,0,Gemini2.5 Flash Thinking P8,o4-mini-high P10,draw,42,2.004176378250122,2670
Gemini2.5 Flash Thinking P8,o4-mini-high P10,1,o4-mini-high P10,Gemini2.5 Flash Thinking P8,o4-mini-high P10,7,0.8420734405517578,2671
Negamax5B P6,gemini-pro-2.0 P8,0,Negamax5B P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,32,10.130388021469116,2672
Negamax5B P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax5B P6,gemini-pro-2.0 P8,31,8.550762414932251,2673
gemini-flash-2.0 P8,o1 P6,0,gemini-flash-2.0 P8,o1 P6,o1 P6,24,5.454479217529297,2674
gemini-flash-2.0 P8,o1 P6,1,o1 P6,gemini-flash-2.0 P8,o1 P6,7,1.9066693782806396,2675
gemini-flash-2.0-thinking P6,gemini-pro-2.0 P8,0,gemini-flash-2.0-thinking P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,34,12.668633222579956,2676
gemini-flash-2.0-thinking P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,gemini-flash-2.0-thinking P6,draw,42,15.610376119613647,2677
Gemini2.5 Pro P6,gpt4o P6,0,gpt4o P6,Gemini2.5 Pro P6,gpt4o P6,23,7.3281495571136475,2678
Gemini2.5 Pro P6,gpt4o P6,1,Gemini2.5 Pro P6,gpt4o P6,Gemini2.5 Pro P6,39,13.662707328796387,2679
Negamax3 P8,Negamax5B P8,0,Negamax3 P8,Negamax5B P8,Negamax5B P8,30,3.916848659515381,2680
Negamax3 P8,Negamax5B P8,1,Negamax5B P8,Negamax3 P8,Negamax5B P8,27,3.3027920722961426,2681
Gemini2.5 Flash Thinking P8,r1 T0.5,0,r1 T0.5,Gemini2.5 Flash Thinking P8,r1 T0.5,7,2.7247376441955566,2682
Gemini2.5 Flash Thinking P8,r1 T0.5,1,Gemini2.5 Flash Thinking P8,r1 T0.5,draw,42,11.305500268936157,2683
gemini-flash-2.0 P6,gemini-flash-2.0 P8,0,gemini-flash-2.0 P6,gemini-flash-2.0 P8,gemini-flash-2.0 P6,11,3.060777187347412,2684
gemini-flash-2.0 P6,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,gemini-flash-2.0 P6,gemini-flash-2.0 P8,39,3.644320011138916,2685
claude3.7-sonnet-thinking P6,r1 T0.5,0,claude3.7-sonnet-thinking P6,r1 T0.5,claude3.7-sonnet-thinking P6,7,2.34470272064209,2686
claude3.7-sonnet-thinking P6,r1 T0.5,1,r1 T0.5,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,20,7.759692907333374,2687
Negamax5B P8,o4-mini-high P6,0,Negamax5B P8,o4-mini-high P6,o4-mini-high P6,30,0.7690708637237549,2688
Negamax5B P8,o4-mini-high P6,1,o4-mini-high P6,Negamax5B P8,draw,42,0.798069953918457,2689
Negamax5 P8,r1 T0.25,0,Negamax5 P8,r1 T0.25,Negamax5 P8,19,5.0074381828308105,2690
Negamax5 P8,r1 T0.25,1,r1 T0.25,Negamax5 P8,draw,42,11.42201018333435,2691
Gemma2 P8,o4-mini-high P6,0,Gemma2 P8,o4-mini-high P6,o4-mini-high P6,24,6.991617679595947,2692
Gemma2 P8,o4-mini-high P6,1,o4-mini-high P6,Gemma2 P8,o4-mini-high P6,17,4.919936895370483,2693
gemini-flash-2.0-thinking P8,r1 T0.5,0,r1 T0.5,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,22,17.59304928779602,2694
gemini-flash-2.0-thinking P8,r1 T0.5,1,gemini-flash-2.0-thinking P8,r1 T0.5,gemini-flash-2.0-thinking P8,19,9.353834629058838,2695
gemini-flash-2.0-thinking P6,gemini-pro-2.0 P6,0,gemini-flash-2.0-thinking P6,gemini-pro-2.0 P6,gemini-flash-2.0-thinking P6,35,5.394475698471069,2696
gemini-flash-2.0-thinking P6,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,gemini-flash-2.0-thinking P6,gemini-pro-2.0 P6,31,6.8581132888793945,2697
gemini-flash-2.0 P6,gpt4o P10,0,gpt4o P10,gemini-flash-2.0 P6,draw,42,9.691349744796753,2698
gemini-flash-2.0 P6,gpt4o P10,1,gemini-flash-2.0 P6,gpt4o P10,draw,42,11.342504262924194,2699
Negamax2 P6,claude3.7-sonnet-thinking P8,0,Negamax2 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,18,4.7549169063568115,2700
Negamax2 P6,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,Negamax2 P6,claude3.7-sonnet-thinking P8,19,5.6570093631744385,2701
Gemini2.5 Pro P6,Negamax5B P10,0,Negamax5B P10,Gemini2.5 Pro P6,draw,42,4.075863838195801,2702
Gemini2.5 Pro P6,Negamax5B P10,1,Gemini2.5 Pro P6,Negamax5B P10,Gemini2.5 Pro P6,39,8.780781030654907,2703
Gemma2 P6,Negamax4 P10,0,Negamax4 P10,Gemma2 P6,Negamax4 P10,31,52.535117387771606,2704
Gemma2 P6,Negamax4 P10,1,Gemma2 P6,Negamax4 P10,Negamax4 P10,32,80.44315934181213,2705
Gemini2.5 Pro P6 T0.25,o3 P8,0,Gemini2.5 Pro P6 T0.25,o3 P8,Gemini2.5 Pro P6 T0.25,19,6.312060832977295,2706
Gemini2.5 Pro P6 T0.25,o3 P8,1,o3 P8,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,18,5.721521377563477,2707
Negamax5B P8,o3 P10,0,Negamax5B P8,o3 P10,Negamax5B P8,21,4.985443353652954,2708
Negamax5B P8,o3 P10,1,o3 P10,Negamax5B P8,Negamax5B P8,16,4.878941297531128,2709
Negamax2 P6,same.dev P6,0,Negamax2 P6,same.dev P6,Negamax2 P6,7,0.05900216102600098,2710
Negamax2 P6,same.dev P6,1,same.dev P6,Negamax2 P6,Negamax2 P6,10,0.102508544921875,2711
Negamax4 P10,QwQ P6,0,Negamax4 P10,QwQ P6,QwQ P6,38,18.680168867111206,2712
Negamax4 P10,QwQ P6,1,QwQ P6,Negamax4 P10,QwQ P6,39,30.046175479888916,2713
Gemini2.5 Flash Thinking P8,Negamax4 P10,0,Negamax4 P10,Gemini2.5 Flash Thinking P8,Negamax4 P10,7,5.223455190658569,2714
Gemini2.5 Flash Thinking P8,Negamax4 P10,1,Gemini2.5 Flash Thinking P8,Negamax4 P10,draw,42,17.97160267829895,2715
Negamax4 P4 T0.25,o3 P6,0,Negamax4 P4 T0.25,o3 P6,Negamax4 P4 T0.25,17,1.3026154041290283,2716
Negamax4 P4 T0.25,o3 P6,1,o3 P6,Negamax4 P4 T0.25,Negamax4 P4 T0.25,24,3.880851984024048,2717
Gemini2.5 Pro P4 T0.25,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0-thinking P8,Gemini2.5 Pro P4 T0.25,gemini-flash-2.0-thinking P8,35,12.414088010787964,2718
Gemini2.5 Pro P4 T0.25,gemini-flash-2.0-thinking P8,1,Gemini2.5 Pro P4 T0.25,gemini-flash-2.0-thinking P8,Gemini2.5 Pro P4 T0.25,29,13.818235635757446,2719
Negamax P6,o4-mini-high P6,0,Negamax P6,o4-mini-high P6,o4-mini-high P6,32,3.5258138179779053,2720
Negamax P6,o4-mini-high P6,1,o4-mini-high P6,Negamax P6,o4-mini-high P6,23,2.8857614994049072,2721
claude3.7-sonnet P10,o3 P10,0,claude3.7-sonnet P10,o3 P10,claude3.7-sonnet P10,15,6.261057615280151,2722
claude3.7-sonnet P10,o3 P10,1,o3 P10,claude3.7-sonnet P10,o3 P10,9,3.553818464279175,2723
Negamax3 P6,Negamax4 P10,0,Negamax3 P6,Negamax4 P10,Negamax4 P10,26,59.38231325149536,2724
Negamax3 P6,Negamax4 P10,1,Negamax4 P10,Negamax3 P6,Negamax4 P10,39,11.380021095275879,2725
LeChat P8,Random Bot,0,Random Bot,LeChat P8,LeChat P8,8,0.8505783081054688,2726
LeChat P8,Random Bot,1,LeChat P8,Random Bot,LeChat P8,7,0.8120713233947754,2727
Gemini2.5 Pro P6 T0.25,Negamax5B P6,0,Negamax5B P6,Gemini2.5 Pro P6 T0.25,Negamax5B P6,29,2.481727123260498,2728
Gemini2.5 Pro P6 T0.25,Negamax5B P6,1,Gemini2.5 Pro P6 T0.25,Negamax5B P6,Negamax5B P6,40,3.299795150756836,2729
Gemini2.5 Flash Thinking P8,o4-mini-high P6,0,Gemini2.5 Flash Thinking P8,o4-mini-high P6,draw,42,1.0545990467071533,2730
Gemini2.5 Flash Thinking P8,o4-mini-high P6,1,o4-mini-high P6,Gemini2.5 Flash Thinking P8,o4-mini-high P6,7,0.4700353145599365,2731
LeChat P6,gpt4o P10,0,gpt4o P10,LeChat P6,gpt4o P10,39,8.593761205673218,2732
LeChat P6,gpt4o P10,1,LeChat P6,gpt4o P10,draw,42,10.66094970703125,2733
o3 P6,o3-mini-high P6,0,o3-mini-high P6,o3 P6,o3-mini-high P6,9,2.7747459411621094,2734
o3 P6,o3-mini-high P6,1,o3 P6,o3-mini-high P6,o3-mini-high P6,22,4.314392805099487,2735
claude3.7-sonnet-thinking P8,o4-mini-high P6,0,claude3.7-sonnet-thinking P8,o4-mini-high P6,claude3.7-sonnet-thinking P8,35,7.443657159805298,2736
claude3.7-sonnet-thinking P8,o4-mini-high P6,1,o4-mini-high P6,claude3.7-sonnet-thinking P8,draw,42,6.3835790157318115,2737
Negamax3 P8,Negamax5B P6,0,Negamax3 P8,Negamax5B P6,Negamax5B P6,32,2.0671777725219727,2738
Negamax3 P8,Negamax5B P6,1,Negamax5B P6,Negamax3 P8,Negamax5B P6,35,1.9551806449890137,2739
o3 P10,o3 P8,0,o3 P8,o3 P10,o3 P10,26,10.717448949813843,2740
o3 P10,o3 P8,1,o3 P10,o3 P8,o3 P8,26,11.288513898849487,2741
Gemma2 P6,Negamax5 P6,0,Negamax5 P6,Gemma2 P6,Negamax5 P6,27,0.913578987121582,2742
Gemma2 P6,Negamax5 P6,1,Gemma2 P6,Negamax5 P6,Negamax5 P6,32,1.2321090698242188,2743
Negamax4 P4 T0.25,o4-mini-high P12,0,Negamax4 P4 T0.25,o4-mini-high P12,draw,42,3.8488519191741943,2744
Negamax4 P4 T0.25,o4-mini-high P12,1,o4-mini-high P12,Negamax4 P4 T0.25,o4-mini-high P12,39,5.441485643386841,2745
Negamax4 P4 T0.25,Negamax4 P8,0,Negamax4 P8,Negamax4 P4 T0.25,Negamax4 P4 T0.25,38,1.085597276687622,2746
Negamax4 P4 T0.25,Negamax4 P8,1,Negamax4 P4 T0.25,Negamax4 P8,Negamax4 P8,38,1.5686383247375488,2747
Gemma2 P6,gpt4o P10,0,gpt4o P10,Gemma2 P6,gpt4o P10,17,9.439837455749512,2748
Gemma2 P6,gpt4o P10,1,Gemma2 P6,gpt4o P10,gpt4o P10,24,13.498711585998535,2749
Negamax5B P10,Random Bot,0,Negamax5B P10,Random Bot,Negamax5B P10,7,1.926670789718628,2750
Negamax5B P10,Random Bot,1,Random Bot,Negamax5B P10,Negamax5B P10,24,3.9953582286834717,2751
Gemma2 P6,gpt4o P6,0,gpt4o P6,Gemma2 P6,gpt4o P6,17,6.622592210769653,2752
Gemma2 P6,gpt4o P6,1,Gemma2 P6,gpt4o P6,gpt4o P6,22,8.099226236343384,2753
Default Bot,o3-mini-high P6,0,Default Bot,o3-mini-high P6,o3-mini-high P6,12,1.0725972652435303,2754
