bot1,bot2,bot1_wins,bot2_wins,draws,total_games_in_match,total_moves,total_time,bot1_type,bot2_type
gemini-pro-2.0 P6,o4-mini-high P1,2,0,0,2,27,1.8247489929199219,gemini-pro-2.0,o4-mini-high
Negamax5B P6 T0.01,gemini-pro-2.0 P6,1,0,1,2,78,4.547561168670654,Negamax5B,gemini-pro-2.0
gpt4o P10 T0.01,gpt4o P6 T0.01,0,2,0,2,71,7.137767314910889,gpt4o,gpt4o
Gemini2.5 Pro P4 T0.1,Negamax4 P10 T0.1,2,0,0,2,53,34.33923673629761,Gemini2.5 Pro,Negamax4
Negamax3 P1,gemini-flash-2.0-thinking P2,0,2,0,2,15,0.012518644332885742,Negamax3,gemini-flash-2.0-thinking
LeChat P2,gemini-flash-2.0-thinking P1,2,0,0,2,41,0.0320432186126709,LeChat,gemini-flash-2.0-thinking
Negamax4 P1,Negamax5B P8 T0.01,0,2,0,2,29,0.8682384490966797,Negamax4,Negamax5B
LeChat P6,Qwen3 P2,1,1,0,2,50,0.7987198829650879,LeChat,Qwen3
Negamax5B P8,gpt4o P2,1,0,1,2,61,17.40336513519287,Negamax5B,gpt4o
Negamax4 P6 T0.01,gemini-pro-2.0 P6,1,1,0,2,56,5.497797250747681,Negamax4,gemini-pro-2.0
Gemini2.5 Pro P4 T0.25,o3-mini-high P4,1,1,0,2,76,2.845043897628784,Gemini2.5 Pro,o3-mini-high
o3-mini-high P1,o3-mini-high-search I5000,1,0,1,2,83,12.971147298812866,o3-mini-high,o3-mini-high-search
Gemini2.5 Pro P6 T0.01,Negamax5 P4 T0.1,2,0,0,2,61,0.33476805686950684,Gemini2.5 Pro,Negamax5
Negamax2 P2,gpt4o P6 T0.1,0,2,0,2,59,3.456789255142212,Negamax2,gpt4o
LeChat P10,Negamax5B P10 T0.025,0,0,2,2,84,22.13560652732849,LeChat,Negamax5B
Negamax5B P8,gpt4o P1,2,0,0,2,41,15.115410089492798,Negamax5B,gpt4o
o3-mini-high-search I2000,same.dev P1,0,2,0,2,43,7.044049978256226,o3-mini-high-search,same.dev
o3-mini-high P2,o3-mini-high P6,0,2,0,2,53,7.127865791320801,o3-mini-high,o3-mini-high
Negamax4 P1,o3-mini-high-search I5000,2,0,0,2,29,6.773526191711426,Negamax4,o3-mini-high-search
LeChat P10,Negamax5B P2,2,0,0,2,57,12.633518695831299,LeChat,Negamax5B
claude3.7-sonnet P2,o4-mini-high P6,1,1,0,2,54,6.005220890045166,claude3.7-sonnet,o4-mini-high
Negamax5B P10,o1 P6,2,0,0,2,83,10.98981785774231,Negamax5B,o1
o4-mini-high P2,o4-mini-high P6,0,1,1,2,53,0.05116558074951172,o4-mini-high,o4-mini-high
Negamax5 P4,Negamax5 P6 T0.01,0,2,0,2,75,0.6404318809509277,Negamax5,Negamax5
gemini-flash-2.0-thinking P2,o4-mini-high P2,1,1,0,2,22,0.02303767204284668,gemini-flash-2.0-thinking,o4-mini-high
Negamax5 P8 T0.025,Negamax5 P8 T0.1,1,1,0,2,70,6.084991216659546,Negamax5,Negamax5
claude3.7-sonnet P8,gpt4o P2,2,0,0,2,43,15.694822549819946,claude3.7-sonnet,gpt4o
LeChat P8,Qwen3 P2,1,1,0,2,74,6.145965814590454,LeChat,Qwen3
claude3.7-sonnet P6,gpt4o P6 T0.1,0,2,0,2,51,9.731984376907349,claude3.7-sonnet,gpt4o
Negamax4 P6,same.dev P4,1,1,0,2,66,0.6798560619354248,Negamax4,same.dev
Negamax4 P10 T0.1,o1 P6,1,1,0,2,46,53.13560128211975,Negamax4,o1
Negamax3 P4,gpt4o P8 T0.01,0,2,0,2,45,2.5168159008026123,Negamax3,gpt4o
Gemini2.5 Pro P6 T0.01,gpt4o P8 T0.025,1,1,0,2,64,2.1068897247314453,Gemini2.5 Pro,gpt4o
Gemini2.5 Pro P4 T0.025,Negamax4 P8,2,0,0,2,57,3.761545419692993,Gemini2.5 Pro,Negamax4
o3-mini-high-search I5000,o4-mini-high P8,0,2,0,2,33,6.402908563613892,o3-mini-high-search,o4-mini-high
Negamax3 P6,Negamax5B P6 T0.01,0,2,0,2,67,1.0544352531433105,Negamax3,Negamax5B
Negamax4 P4 T0.01,QwQ P4,0,2,0,2,65,2.9715566635131836,Negamax4,QwQ
gemini-pro-2.0 P4,same.dev P1,2,0,0,2,17,0.17097806930541992,gemini-pro-2.0,same.dev
Negamax5 P4 T0.025,Random Bot,2,0,0,2,39,0.05453300476074219,Negamax5,RandomBot
Negamax4 P1,Negamax5 P4 T0.025,0,2,0,2,41,0.046584367752075195,Negamax4,Negamax5
Gemma2 P6,Negamax4 P8 T0.1,0,2,0,2,55,10.778595447540283,Gemma2,Negamax4
Negamax5B P10 T0.1,o4-mini-high P10,1,0,1,2,83,10.25654125213623,Negamax5B,o4-mini-high
Gemma2 P6,o4-mini-high P4,0,2,0,2,55,2.1115713119506836,Gemma2,o4-mini-high
Negamax5B P6 T0.01,claude3.7-sonnet P4,2,0,0,2,43,6.030305624008179,Negamax5B,claude3.7-sonnet
Negamax P2,Negamax4 P10 T0.025,0,2,0,2,61,126.50385785102844,Negamax,Negamax4
Negamax2 P6,gpt4o P4 T0.01,0,2,0,2,61,1.1291158199310303,Negamax2,gpt4o
gpt4o P4 T0.01,o4-mini-high P4,0,0,2,2,84,0.5496199131011963,gpt4o,o4-mini-high
Negamax2 P8,Negamax4 P1,2,0,0,2,33,9.154138803482056,Negamax2,Negamax4
Gemini2.5 Pro P6 T0.01,Negamax5 P6 T0.025,0,2,0,2,67,0.7009506225585938,Gemini2.5 Pro,Negamax5
Negamax5B P8,QwQ P2,1,1,0,2,60,1.5115039348602295,Negamax5B,QwQ
gpt4o P6 T0.025,o4-mini-high P6,0,1,1,2,82,1.3666110038757324,gpt4o,o4-mini-high
Negamax5 P4 T0.01,o4-mini-high P8,1,1,0,2,60,0.5562410354614258,Negamax5,o4-mini-high
gemini-flash-2.0 P8,o3-mini-high-search I6000,1,1,0,2,36,13.587335586547852,gemini-flash-2.0,o3-mini-high-search
Negamax4 P10 T0.1,Negamax5B P10 T0.025,0,2,0,2,69,30.30530858039856,Negamax4,Negamax5B
Negamax4 P10 T0.01,o3-mini-high P4,1,1,0,2,74,57.1532518863678,Negamax4,o3-mini-high
LeChat P1,Negamax5B P10 T0.01,0,2,0,2,63,6.837920427322388,LeChat,Negamax5B
Gemma2 P6,r1 T0.025,2,0,0,2,17,5.043049573898315,Gemma2,r1
gpt4o P10 T0.1,r1 T0.1,2,0,0,2,33,15.256443500518799,gpt4o,r1
Gemini2.5 Flash Thinking P1,Negamax5 P2,0,2,0,2,27,0.02588677406311035,Gemini2.5 Flash Thinking,Negamax5
Negamax5 P4 T0.01,gpt4o P6 T0.1,0,2,0,2,49,4.001401662826538,Negamax5,gpt4o
LeChat P8,gemini-pro-2.0 P2,1,1,0,2,48,5.9529008865356445,LeChat,gemini-pro-2.0
Negamax5 P6,gpt4o P2,0,2,0,2,55,14.8213529586792,Negamax5,gpt4o
Negamax4 P8 T0.1,o4-mini-high P4,0,2,0,2,65,4.939574241638184,Negamax4,o4-mini-high
Gemini2.5 Pro P6 T0.01,Negamax4 P10 T0.1,1,0,1,2,76,46.408952713012695,Gemini2.5 Pro,Negamax4
Negamax2 P4,Negamax5 P4,0,1,1,2,83,0.6959381103515625,Negamax2,Negamax5
QwQ P2,claude3.7-sonnet P6,1,1,0,2,70,11.17942476272583,QwQ,claude3.7-sonnet
Negamax3 P1,o1 P2,0,2,0,2,15,0.04281497001647949,Negamax3,o1
Negamax5B P8 T0.01,o3 P4,2,0,0,2,49,9.056719779968262,Negamax5B,o3
LeChat P2,o3 P2,1,1,0,2,26,1.547128677368164,LeChat,o3
Qwen3 P1,o3-mini-high P2,0,2,0,2,23,0.1550302505493164,Qwen3,o3-mini-high
Gemini2.5 Flash Thinking P1,o1 P2,0,1,1,2,49,0.08765125274658203,Gemini2.5 Flash Thinking,o1
claude3.7-sonnet P1,gpt4o P10 T0.01,2,0,0,2,45,15.273144245147705,claude3.7-sonnet,gpt4o
LeChat P10,Negamax5 P4 T0.01,1,1,0,2,34,12.771823644638062,LeChat,Negamax5
gemini-flash-2.0 P6,gpt4o P10,0,1,1,2,81,23.767078161239624,gemini-flash-2.0,gpt4o
Gemma2 P2,QwQ P4,0,2,0,2,25,5.381911993026733,Gemma2,QwQ
Negamax P2,Negamax5B P4 T0.01,0,2,0,2,49,0.23262548446655273,Negamax,Negamax5B
Gemini2.5 Flash Thinking P1,Gemini2.5 Pro P6 T0.25,0,2,0,2,45,3.8997960090637207,Gemini2.5 Flash Thinking,Gemini2.5 Pro
o3 P10,o3-mini-high-search I3000,1,1,0,2,30,13.92032527923584,o3,o3-mini-high-search
Negamax2 P2,gpt4o P4 T0.01,0,2,0,2,39,0.3018367290496826,Negamax2,gpt4o
gemini-flash-2.0-thinking P8,o3-mini-high-search I4000,2,0,0,2,27,28.467648029327393,gemini-flash-2.0-thinking,o3-mini-high-search
Negamax5B P6 T0.01,gemini-pro-2.0 P1,2,0,0,2,23,0.18866181373596191,Negamax5B,gemini-pro-2.0
Negamax P1,Negamax5 P6 T0.01,0,2,0,2,71,0.33283567428588867,Negamax,Negamax5
LeChat P10,Negamax5B P6 T0.025,1,1,0,2,72,14.163206577301025,LeChat,Negamax5B
Negamax5B P10 T0.1,gemini-flash-2.0 P1,2,0,0,2,17,5.877416372299194,Negamax5B,gemini-flash-2.0
Gemma2 P4,Qwen3 P1,0,2,0,2,53,0.2632174491882324,Gemma2,Qwen3
Negamax4 P2,gemini-flash-2.0-thinking P1,2,0,0,2,45,0.017012357711791992,Negamax4,gemini-flash-2.0-thinking
claude3.7-sonnet P8,gemini-pro-2.0 P6,0,2,0,2,61,17.939653396606445,claude3.7-sonnet,gemini-pro-2.0
Negamax5 P4,o3 P1,2,0,0,2,57,3.0817911624908447,Negamax5,o3
Negamax5 P6 T0.01,o3-mini-high P2,0,2,0,2,65,0.49654603004455566,Negamax5,o3-mini-high
Gemma2 P4,o1 P1,0,1,1,2,73,0.5078983306884766,Gemma2,o1
Negamax5B P6 T0.025,gemini-pro-2.0 P4,2,0,0,2,67,0.9459176063537598,Negamax5B,gemini-pro-2.0
Negamax4 P10 T0.01,o3 P6,2,0,0,2,69,55.207101345062256,Negamax4,o3
Negamax5B P10 T0.025,o3-mini-high-search I1000,2,0,0,2,45,18.56264352798462,Negamax5B,o3-mini-high-search
gemini-flash-2.0-thinking P6,o3 P8,2,0,0,2,47,16.103074550628662,gemini-flash-2.0-thinking,o3
Gemini2.5 Pro P4 T0.025,gemini-flash-2.0-thinking P6,1,0,1,2,76,5.502324819564819,Gemini2.5 Pro,gemini-flash-2.0-thinking
QwQ P4,o1 P6,2,0,0,2,59,10.648325443267822,QwQ,o1
LeChat P8,gpt4o P4 T0.1,0,2,0,2,55,5.85663104057312,LeChat,gpt4o
Gemma2 P6,Negamax4 P6 T0.1,0,2,0,2,45,3.043257236480713,Gemma2,Negamax4
Negamax2 P8,gemini-flash-2.0 P2,0,2,0,2,71,5.188749313354492,Negamax2,gemini-flash-2.0
Negamax5B P10 T0.025,gpt4o P1,2,0,0,2,43,26.069576501846313,Negamax5B,gpt4o
Gemini2.5 Pro P4 T0.01,gpt4o P8,0,2,0,2,59,17.688623905181885,Gemini2.5 Pro,gpt4o
Negamax5B P10,Negamax5B P8 T0.1,0,0,2,2,84,14.733199834823608,Negamax5B,Negamax5B
Negamax2 P8,Qwen3 P4,2,0,0,2,41,17.234227418899536,Negamax2,Qwen3
Negamax5B P8 T0.01,r1 T0.25,1,0,1,2,61,18.105093717575073,Negamax5B,r1
Gemini2.5 Pro P4 T0.01,Negamax4 P4 T0.1,1,1,0,2,54,0.30265116691589355,Gemini2.5 Pro,Negamax4
Negamax4 P4 T0.1,claude3.7-sonnet P10,0,2,0,2,45,7.264265775680542,Negamax4,claude3.7-sonnet
LeChat P6,QwQ P4,0,2,0,2,51,3.2382402420043945,LeChat,QwQ
Gemini2.5 Flash Thinking P8,gpt4o P8,0,1,1,2,49,13.111449718475342,Gemini2.5 Flash Thinking,gpt4o
gpt4o P2,o3-mini-high P2,1,1,0,2,24,7.617016077041626,gpt4o,o3-mini-high
gemini-flash-2.0-thinking P8,r1 T0.1,2,0,0,2,41,29.674548864364624,gemini-flash-2.0-thinking,r1
Negamax5 P4,Negamax5B P10,0,2,0,2,63,11.667391777038574,Negamax5,Negamax5B
Gemini2.5 Flash Thinking P2,Negamax5 P10 T0.025,0,1,1,2,71,10.378632307052612,Gemini2.5 Flash Thinking,Negamax5
Gemma2 P8,gemini-flash-2.0-thinking P6,0,2,0,2,33,16.326090335845947,Gemma2,gemini-flash-2.0-thinking
Negamax4 P8 T0.025,o4-mini-high P12,0,2,0,2,59,17.586031198501587,Negamax4,o4-mini-high
Negamax4 P10 T0.1,gemini-pro-2.0 P4,0,2,0,2,75,48.66086149215698,Negamax4,gemini-pro-2.0
LeChat P8,QwQ P1,2,0,0,2,53,3.2581489086151123,LeChat,QwQ
Gemini2.5 Pro P6,o1 P4,2,0,0,2,31,6.358464241027832,Gemini2.5 Pro,o1
gpt4o P8 T0.1,o3 P10,2,0,0,2,31,9.758493423461914,gpt4o,o3
gemini-pro-2.0 P2,o3-mini-high P6,0,2,0,2,47,11.294516563415527,gemini-pro-2.0,o3-mini-high
Negamax4 P10 T0.025,gemini-flash-2.0 P8,2,0,0,2,23,28.522937059402466,Negamax4,gemini-flash-2.0
Negamax5B P1,gpt4o P6 T0.1,0,2,0,2,33,1.9465692043304443,Negamax5B,gpt4o
Negamax3 P8,gpt4o P2,0,2,0,2,59,24.8788743019104,Negamax3,gpt4o
Negamax2 P4,gpt4o P4 T0.01,0,2,0,2,67,0.5444259643554688,Negamax2,gpt4o
Gemini2.5 Flash Thinking P2,Gemini2.5 Flash Thinking P4,1,1,0,2,46,0.2816166877746582,Gemini2.5 Flash Thinking,Gemini2.5 Flash Thinking
QwQ P6,o3-mini-high-search I3000,2,0,0,2,33,14.989646911621094,QwQ,o3-mini-high-search
Gemini2.5 Pro P4,Gemini2.5 Pro P6 T0.025,2,0,0,2,57,1.6730096340179443,Gemini2.5 Pro,Gemini2.5 Pro
Negamax5 P8 T0.1,gemini-pro-2.0 P1,2,0,0,2,53,2.452969551086426,Negamax5,gemini-pro-2.0
Gemini2.5 Pro P4,gpt4o P8 T0.1,0,1,1,2,77,6.110980749130249,Gemini2.5 Pro,gpt4o
Gemma2 P6,Negamax5B P6,0,2,0,2,47,2.1595327854156494,Gemma2,Negamax5B
Gemini2.5 Pro P6 T0.01,claude3.7-sonnet P4,0,2,0,2,61,8.893673419952393,Gemini2.5 Pro,claude3.7-sonnet
Gemini2.5 Pro P4 T0.025,gpt4o P10 T0.1,0,1,1,2,69,10.69290566444397,Gemini2.5 Pro,gpt4o
gemini-pro-2.0 P2,gpt4o P8,0,2,0,2,51,14.424134254455566,gemini-pro-2.0,gpt4o
Negamax5 P4,Negamax5 P4 T0.1,0,0,2,2,84,0.6446342468261719,Negamax5,Negamax5
Negamax5 P8 T0.1,gpt4o P1,2,0,0,2,27,12.146209716796875,Negamax5,gpt4o
Negamax P6,gpt4o P4 T0.1,0,2,0,2,69,10.299842596054077,Negamax,gpt4o
Gemini2.5 Pro P4,Negamax5 P10 T0.025,1,1,0,2,58,18.45807194709778,Gemini2.5 Pro,Negamax5
Negamax4 P8 T0.1,r1 T0.1,2,0,0,2,31,9.982136487960815,Negamax4,r1
Negamax5 P8 T0.1,gemini-flash-2.0 P4,1,1,0,2,46,4.486010313034058,Negamax5,gemini-flash-2.0
Negamax5 P6 T0.01,Negamax5B P6 T0.1,0,2,0,2,75,2.6389031410217285,Negamax5,Negamax5B
Negamax5B P10 T0.01,Negamax5B P10 T0.025,0,0,2,2,84,18.86701250076294,Negamax5B,Negamax5B
Negamax2 P2,gpt4o P10 T0.01,1,1,0,2,48,11.134824514389038,Negamax2,gpt4o
Negamax5B P6 T0.1,o4-mini-high P1,1,0,1,2,53,0.7863802909851074,Negamax5B,o4-mini-high
Negamax4 P10 T0.01,gemini-flash-2.0 P6,1,0,1,2,61,47.17490887641907,Negamax4,gemini-flash-2.0
claude3.7-sonnet-thinking P8,gemini-flash-2.0-thinking P1,2,0,0,2,25,7.861894845962524,claude3.7-sonnet-thinking,gemini-flash-2.0-thinking
claude3.7-sonnet P4,o3 P6,2,0,0,2,49,13.930127143859863,claude3.7-sonnet,o3
gemini-flash-2.0 P4,gpt4o P6,0,2,0,2,51,18.72830581665039,gemini-flash-2.0,gpt4o
Negamax5 P8 T0.1,o3-mini-high-search I1000,2,0,0,2,33,13.254968643188477,Negamax5,o3-mini-high-search
Default Bot,Negamax2 P8,0,2,0,2,25,7.7149176597595215,DefaultBot,Negamax2
QwQ P2,r1 T0.01,1,1,0,2,30,7.940350294113159,QwQ,r1
Negamax5B P4,Negamax5B P8 T0.025,1,0,1,2,80,5.634283781051636,Negamax5B,Negamax5B
Negamax4 P4 T0.01,o3 P10,0,2,0,2,49,11.824500799179077,Negamax4,o3
Gemini2.5 Flash Thinking P4,gemini-flash-2.0 P8,0,1,1,2,51,9.117177963256836,Gemini2.5 Flash Thinking,gemini-flash-2.0
Gemma2 P1,gpt4o P4,0,2,0,2,45,14.826974630355835,Gemma2,gpt4o
Negamax5 P1,QwQ P6,0,2,0,2,25,23.316678762435913,Negamax5,QwQ
LeChat P10,gpt4o P10,1,0,1,2,77,35.242374897003174,LeChat,gpt4o
Negamax5 P4,Negamax5B P8,0,2,0,2,71,8.313305377960205,Negamax5,Negamax5B
Negamax4 P6,Negamax5 P10 T0.025,1,1,0,2,78,35.350587606430054,Negamax4,Negamax5
Negamax5B P10 T0.01,claude3.7-sonnet P6,1,1,0,2,70,34.91657257080078,Negamax5B,claude3.7-sonnet
Negamax4 P4 T0.25,claude3.7-sonnet-thinking P2,0,2,0,2,57,0.694577693939209,Negamax4,claude3.7-sonnet-thinking
Negamax4 P8 T0.1,gemini-flash-2.0 P2,1,1,0,2,72,12.705791473388672,Negamax4,gemini-flash-2.0
Negamax3 P8,claude3.7-sonnet-thinking P6,0,2,0,2,53,40.2401819229126,Negamax3,claude3.7-sonnet-thinking
LeChat P4,Negamax5 P10 T0.01,0,2,0,2,47,19.766350507736206,LeChat,Negamax5
Gemini2.5 Pro P6 T0.025,Negamax5B P6,2,0,0,2,73,1.7908997535705566,Gemini2.5 Pro,Negamax5B
Negamax4 P8 T0.1,o3-mini-high P4,0,1,1,2,74,22.607975244522095,Negamax4,o3-mini-high
Negamax5B P4 T0.1,o3-mini-high P1,2,0,0,2,43,0.2850992679595947,Negamax5B,o3-mini-high
Negamax4 P6,o3 P8,1,1,0,2,48,12.258623361587524,Negamax4,o3
gpt4o P6 T0.1,o3-mini-high-search I1000,2,0,0,2,33,16.72160315513611,gpt4o,o3-mini-high-search
QwQ P6,claude3.7-sonnet P2,2,0,0,2,63,47.30776381492615,QwQ,claude3.7-sonnet
Negamax4 P4 T0.025,Negamax5B P10 T0.01,0,2,0,2,49,39.4996395111084,Negamax4,Negamax5B
Negamax5B P6 T0.1,o3-mini-high-search I3000,2,0,0,2,33,17.723818063735962,Negamax5B,o3-mini-high-search
Gemini2.5 Pro P4 T0.01,gemini-pro-2.0 P2,1,1,0,2,30,0.3050394058227539,Gemini2.5 Pro,gemini-pro-2.0
o3-mini-high P4,r1 T0.1,1,1,0,2,32,9.445550203323364,o3-mini-high,r1
gpt4o P10 T0.1,o3-mini-high-search I2000,2,0,0,2,27,36.419135093688965,gpt4o,o3-mini-high-search
Negamax5 P8,Negamax5 P8 T0.025,0,1,1,2,64,13.959419250488281,Negamax5,Negamax5
Negamax4 P10 T0.025,o3 P8,2,0,0,2,45,87.89925837516785,Negamax4,o3
Negamax5B P6 T0.025,gpt4o P2,1,1,0,2,60,16.272223949432373,Negamax5B,gpt4o
o1 P2,o4-mini-high P6,0,2,0,2,43,0.3998141288757324,o1,o4-mini-high
Gemini2.5 Flash Thinking P2,Negamax3 P2,1,1,0,2,50,0.3437919616699219,Gemini2.5 Flash Thinking,Negamax3
Negamax4 P6,Qwen3 P4,0,2,0,2,43,3.7266387939453125,Negamax4,Qwen3
Negamax5 P6,gemini-pro-2.0 P1,2,0,0,2,41,1.3496429920196533,Negamax5,gemini-pro-2.0
claude3.7-sonnet P2,o3-mini-high P6,0,2,0,2,47,29.60613465309143,claude3.7-sonnet,o3-mini-high
Negamax5 P8 T0.025,o4-mini-high P12,0,2,0,2,61,35.33206009864807,Negamax5,o4-mini-high
claude3.7-sonnet-thinking P2,gpt4o P8 T0.025,1,1,0,2,56,6.5187742710113525,claude3.7-sonnet-thinking,gpt4o
gemini-pro-2.0 P8,gpt4o P6 T0.1,0,2,0,2,79,27.68921160697937,gemini-pro-2.0,gpt4o
Negamax5 P1,o3 P10,0,2,0,2,19,4.620948314666748,Negamax5,o3
gpt4o P8,same.dev P1,2,0,0,2,66,21.93086338043213,gpt4o,same.dev
Negamax5 P4 T0.025,same.dev P6,2,0,0,2,57,8.907682418823242,Negamax5,same.dev
Negamax5B P6 T0.01,gemini-flash-2.0-thinking P8,1,1,0,2,60,46.45508623123169,Negamax5B,gemini-flash-2.0-thinking
Negamax4 P1,gpt4o P10 T0.1,0,2,0,2,17,6.673282623291016,Negamax4,gpt4o
gpt4o P10 T0.025,o3-mini-high-search I6000,2,0,0,2,33,40.422630071640015,gpt4o,o3-mini-high-search
o3 P2,r1 T0.1,1,1,0,2,30,8.538413763046265,o3,r1
Negamax4 P6,Negamax5 P6 T0.01,0,0,2,2,84,4.6761486530303955,Negamax4,Negamax5
Negamax5B P10 T0.01,claude3.7-sonnet P2,2,0,0,2,57,38.569944858551025,Negamax5B,claude3.7-sonnet
Negamax5B P10 T0.1,claude3.7-sonnet-thinking P1,1,0,1,2,73,30.324645042419434,Negamax5B,claude3.7-sonnet-thinking
Negamax5 P6 T0.025,gemini-flash-2.0-thinking P2,2,0,0,2,53,0.7900431156158447,Negamax5,gemini-flash-2.0-thinking
Negamax4 P6 T0.01,Negamax5B P8 T0.025,0,2,0,2,63,8.183716535568237,Negamax4,Negamax5B
o3 P8,r1 T0.5,2,0,0,2,27,12.336981534957886,o3,r1
Negamax5B P10,gpt4o P10 T0.1,0,1,1,2,81,46.33519768714905,Negamax5B,gpt4o
Gemini2.5 Pro P4 T0.25,Negamax5B P6 T0.1,0,2,0,2,63,4.762355089187622,Gemini2.5 Pro,Negamax5B
Gemini2.5 Pro P6 T0.25,claude3.7-sonnet P2,1,1,0,2,56,14.727015018463135,Gemini2.5 Pro,claude3.7-sonnet
Negamax4 P1,o3-mini-high-search I2000,2,0,0,2,47,25.014080286026,Negamax4,o3-mini-high-search
Negamax4 P10,gpt4o P4 T0.01,0,2,0,2,69,69.07336497306824,Negamax4,gpt4o
gpt4o P8 T0.1,o1 P4,2,0,0,2,53,6.556617736816406,gpt4o,o1
Negamax4 P4 T0.025,claude3.7-sonnet-thinking P1,0,2,0,2,55,0.25910496711730957,Negamax4,claude3.7-sonnet-thinking
LeChat P1,claude3.7-sonnet P2,0,2,0,2,67,10.855029821395874,LeChat,claude3.7-sonnet
Gemini2.5 Pro P6 T0.025,Negamax4 P8 T0.01,1,1,0,2,66,15.957627058029175,Gemini2.5 Pro,Negamax4
Gemma2 P6,LeChat P10,1,1,0,2,44,27.323716402053833,Gemma2,LeChat
Gemini2.5 Flash Thinking P1,r1 T0.1,0,1,1,2,57,14.608843326568604,Gemini2.5 Flash Thinking,r1
Negamax5 P10 T0.1,gpt4o P4 T0.025,0,2,0,2,75,27.90773630142212,Negamax5,gpt4o
Qwen3 P6,gemini-flash-2.0-thinking P4,0,2,0,2,39,16.739614009857178,Qwen3,gemini-flash-2.0-thinking
gpt4o P10,o3-mini-high-search I4000,2,0,0,2,33,38.9469838142395,gpt4o,o3-mini-high-search
gemini-flash-2.0-thinking P1,o3-mini-high-search I4000,1,1,0,2,62,40.288355112075806,gemini-flash-2.0-thinking,o3-mini-high-search
Negamax3 P2,Negamax3 P4,1,1,0,2,72,0.2128143310546875,Negamax3,Negamax3
LeChat P6,claude3.7-sonnet P2,1,1,0,2,56,13.516331195831299,LeChat,claude3.7-sonnet
Negamax5 P10,Negamax5 P8 T0.025,1,1,0,2,74,57.02990412712097,Negamax5,Negamax5
Gemini2.5 Pro P4 T0.1,Qwen3 P1,2,0,0,2,31,1.4954907894134521,Gemini2.5 Pro,Qwen3
LeChat P2,gpt4o P4 T0.025,0,2,0,2,57,1.0386261940002441,LeChat,gpt4o
Gemini2.5 Pro P6 T0.01,gemini-flash-2.0-thinking P4,0,2,0,2,49,0.9577348232269287,Gemini2.5 Pro,gemini-flash-2.0-thinking
gpt4o P6 T0.1,o1 P8,1,1,0,2,56,75.679514169693,gpt4o,o1
Negamax5B P6,o3-mini-high-search I1000,2,0,0,2,51,21.850847482681274,Negamax5B,o3-mini-high-search
claude3.7-sonnet P4,gemini-pro-2.0 P1,2,0,0,2,33,5.511440753936768,claude3.7-sonnet,gemini-pro-2.0
o4-mini-high P8,same.dev P4,1,1,0,2,46,2.4496190547943115,o4-mini-high,same.dev
Negamax5 P4 T0.01,o3-mini-high-search I1000,2,0,0,2,25,14.22978162765503,Negamax5,o3-mini-high-search
Negamax2 P1,same.dev P4,0,2,0,2,15,0.0,Negamax2,same.dev
o3-mini-high P4,o3-mini-high-search I1000,2,0,0,2,15,11.676039457321167,o3-mini-high,o3-mini-high-search
o3 P1,o3-mini-high-search I5000,2,0,0,2,39,15.060529470443726,o3,o3-mini-high-search
Gemini2.5 Flash Thinking P4,same.dev P6,0,1,1,2,51,9.249936580657959,Gemini2.5 Flash Thinking,same.dev
Negamax2 P1,same.dev P6,0,2,0,2,15,0.0010480880737304688,Negamax2,same.dev
Negamax4 P8,Negamax4 P8 T0.025,2,0,0,2,79,38.00041747093201,Negamax4,Negamax4
Negamax P1,gemini-flash-2.0-thinking P8,0,2,0,2,41,30.714681386947632,Negamax,gemini-flash-2.0-thinking
Gemini2.5 Pro P2,gpt4o P8 T0.01,1,1,0,2,68,4.233927488327026,Gemini2.5 Pro,gpt4o
Negamax5 P6 T0.025,gpt4o P4 T0.025,0,2,0,2,47,2.536686658859253,Negamax5,gpt4o
Negamax5B P10,o3-mini-high-search I4000,2,0,0,2,45,35.59664177894592,Negamax5B,o3-mini-high-search
Negamax2 P2,Negamax4 P8,1,1,0,2,70,18.19552254676819,Negamax2,Negamax4
Negamax4 P6 T0.025,same.dev P6,0,2,0,2,71,9.923251152038574,Negamax4,same.dev
Negamax5 P10 T0.025,QwQ P6,0,2,0,2,63,84.46832728385925,Negamax5,QwQ
LeChat P2,r1 T0.1,2,0,0,2,25,6.051774740219116,LeChat,r1
Gemini2.5 Flash Thinking P6,Negamax3 P6,0,2,0,2,53,5.134469032287598,Gemini2.5 Flash Thinking,Negamax3
Gemini2.5 Pro P4 T0.1,o4-mini-high P4,0,2,0,2,75,2.39621901512146,Gemini2.5 Pro,o4-mini-high
Negamax2 P6,Negamax5B P2,0,1,1,2,84,1.1268117427825928,Negamax2,Negamax5B
claude3.7-sonnet P4,o4-mini-high P1,2,0,0,2,37,6.69279670715332,claude3.7-sonnet,o4-mini-high
Negamax5 P4 T0.025,o4-mini-high P4,0,1,1,2,79,0.11518120765686035,Negamax5,o4-mini-high
gemini-flash-2.0-thinking P1,o4-mini-high P10,0,2,0,2,41,6.970811128616333,gemini-flash-2.0-thinking,o4-mini-high
Negamax2 P2,Negamax3 P1,2,0,0,2,33,0.030190706253051758,Negamax2,Negamax3
claude3.7-sonnet-thinking P1,r1 T0.01,2,0,0,2,29,7.050421953201294,claude3.7-sonnet-thinking,r1
Gemma2 P1,Negamax5B P1,1,1,0,2,46,0.040296077728271484,Gemma2,Negamax5B
