match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
Gemini2.5 Pro P4 T0.025,gpt4o P10 T0.025,1,Gemini2.5 Pro P4 T0.025,gpt4o P10 T0.025,gpt4o P10 T0.025,36,5.7868406772613525,13881
Negamax5 P2,Negamax5 P8 T0.025,0,Negamax5 P2,Negamax5 P8 T0.025,Negamax5 P8 T0.025,20,1.3851137161254883,13882
Negamax5 P2,Negamax5 P8 T0.025,1,Negamax5 P8 T0.025,Negamax5 P2,Negamax5 P8 T0.025,17,0.9164855480194092,13883
Negamax4 P2,gemini-pro-2.0 P4,0,Negamax4 P2,gemini-pro-2.0 P4,gemini-pro-2.0 P4,18,0.46576404571533203,13884
Negamax4 P2,gemini-pro-2.0 P4,1,gemini-pro-2.0 P4,Negamax4 P2,gemini-pro-2.0 P4,17,0.3630385398864746,13885
LeChat P6,o4-mini-high P2,0,LeChat P6,o4-mini-high P2,LeChat P6,17,0.3062286376953125,13886
LeChat P6,o4-mini-high P2,1,o4-mini-high P2,LeChat P6,o4-mini-high P2,33,0.39003801345825195,13887
Negamax5B P4 T0.01,r1 T0.025,0,Negamax5B P4 T0.01,r1 T0.025,Negamax5B P4 T0.01,19,4.5121331214904785,13888
Negamax5B P4 T0.01,r1 T0.025,1,r1 T0.025,Negamax5B P4 T0.01,draw,42,10.529034614562988,13889
Gemini2.5 Pro P2,gpt4o P4,0,gpt4o P4,Gemini2.5 Pro P2,gpt4o P4,33,8.991636514663696,13890
Gemini2.5 Pro P2,gpt4o P4,1,Gemini2.5 Pro P2,gpt4o P4,Gemini2.5 Pro P2,39,9.795805215835571,13891
Negamax2 P1,Negamax4 P10,0,Negamax2 P1,Negamax4 P10,Negamax4 P10,18,108.44200325012207,13892
Negamax2 P1,Negamax4 P10,1,Negamax4 P10,Negamax2 P1,Negamax4 P10,21,13.532482147216797,13893
Negamax5B P6,claude3.7-sonnet P2,0,Negamax5B P6,claude3.7-sonnet P2,Negamax5B P6,13,1.5148320198059082,13894
Negamax5B P6,claude3.7-sonnet P2,1,claude3.7-sonnet P2,Negamax5B P6,Negamax5B P6,18,3.4468114376068115,13895
Negamax P2,Negamax5 P1,0,Negamax P2,Negamax5 P1,Negamax5 P1,22,0.003999948501586914,13896
Negamax P2,Negamax5 P1,1,Negamax5 P1,Negamax P2,Negamax P2,22,0.0035054683685302734,13897
Negamax5 P6 T0.025,claude3.7-sonnet P10,0,Negamax5 P6 T0.025,claude3.7-sonnet P10,claude3.7-sonnet P10,32,4.128228425979614,13898
Negamax5 P6 T0.025,claude3.7-sonnet P10,1,claude3.7-sonnet P10,Negamax5 P6 T0.025,claude3.7-sonnet P10,23,3.5122196674346924,13899
Negamax4 P4 T0.025,o3-mini-high P4,0,Negamax4 P4 T0.025,o3-mini-high P4,o3-mini-high P4,18,0.5020155906677246,13900
Negamax4 P4 T0.025,o3-mini-high P4,1,o3-mini-high P4,Negamax4 P4 T0.025,o3-mini-high P4,31,0.6674680709838867,13901
gemini-pro-2.0 P1,same.dev P2,0,same.dev P2,gemini-pro-2.0 P1,same.dev P2,9,0.0030024051666259766,13902
gemini-pro-2.0 P1,same.dev P2,1,gemini-pro-2.0 P1,same.dev P2,gemini-pro-2.0 P1,7,0.002999544143676758,13903
Gemini2.5 Pro P6 T0.025,claude3.7-sonnet P8,0,claude3.7-sonnet P8,Gemini2.5 Pro P6 T0.025,Gemini2.5 Pro P6 T0.025,30,5.0477190017700195,13904
Gemini2.5 Pro P6 T0.025,claude3.7-sonnet P8,1,Gemini2.5 Pro P6 T0.025,claude3.7-sonnet P8,claude3.7-sonnet P8,20,3.0828804969787598,13905
Negamax5B P10,o1 P1,0,Negamax5B P10,o1 P1,Negamax5B P10,21,3.9322547912597656,13906
Negamax5B P10,o1 P1,1,o1 P1,Negamax5B P10,Negamax5B P10,30,4.782718181610107,13907
Negamax5B P6,o3 P2,0,Negamax5B P6,o3 P2,Negamax5B P6,21,2.1169655323028564,13908
Negamax5B P6,o3 P2,1,o3 P2,Negamax5B P6,Negamax5B P6,12,1.1771655082702637,13909
Negamax5 P8 T0.01,gpt4o P4 T0.1,0,Negamax5 P8 T0.01,gpt4o P4 T0.1,gpt4o P4 T0.1,38,3.1368839740753174,13910
Negamax5 P8 T0.01,gpt4o P4 T0.1,1,gpt4o P4 T0.1,Negamax5 P8 T0.01,gpt4o P4 T0.1,39,2.9401779174804688,13911
Negamax3 P4,gpt4o P6 T0.01,0,Negamax3 P4,gpt4o P6 T0.01,gpt4o P6 T0.01,20,0.18273639678955078,13912
Negamax3 P4,gpt4o P6 T0.01,1,gpt4o P6 T0.01,Negamax3 P4,gpt4o P6 T0.01,29,0.24413847923278809,13913
Negamax P6,Negamax2 P1,0,Negamax P6,Negamax2 P1,Negamax P6,25,5.593932867050171,13914
Negamax P6,Negamax2 P1,1,Negamax2 P1,Negamax P6,Negamax P6,16,4.005630970001221,13915
Negamax P2,o4-mini-high P10,0,Negamax P2,o4-mini-high P10,o4-mini-high P10,18,1.1277337074279785,13916
Negamax P2,o4-mini-high P10,1,o4-mini-high P10,Negamax P2,o4-mini-high P10,25,0.8029980659484863,13917
Negamax5 P6,Negamax5B P10 T0.1,0,Negamax5 P6,Negamax5B P10 T0.1,Negamax5B P10 T0.1,34,3.9981045722961426,13918
Negamax5 P6,Negamax5B P10 T0.1,1,Negamax5B P10 T0.1,Negamax5 P6,Negamax5B P10 T0.1,37,5.1943254470825195,13919
claude3.7-sonnet P6,o3-mini-high-search I6000,0,o3-mini-high-search I6000,claude3.7-sonnet P6,claude3.7-sonnet P6,8,3.674950122833252,13920
claude3.7-sonnet P6,o3-mini-high-search I6000,1,claude3.7-sonnet P6,o3-mini-high-search I6000,claude3.7-sonnet P6,9,2.8548049926757812,13921
Negamax2 P1,gemini-flash-2.0-thinking P1,0,Negamax2 P1,gemini-flash-2.0-thinking P1,Negamax2 P1,23,0.007538557052612305,13922
Negamax2 P1,gemini-flash-2.0-thinking P1,1,gemini-flash-2.0-thinking P1,Negamax2 P1,Negamax2 P1,16,0.006001710891723633,13923
Negamax P6,gemini-flash-2.0 P6,0,Negamax P6,gemini-flash-2.0 P6,Negamax P6,15,4.759829521179199,13924
Negamax P6,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,Negamax P6,Negamax P6,20,5.926938772201538,13925
gemini-flash-2.0 P6,o4-mini-high P12,0,gemini-flash-2.0 P6,o4-mini-high P12,draw,42,8.93404507637024,13926
gemini-flash-2.0 P6,o4-mini-high P12,1,o4-mini-high P12,gemini-flash-2.0 P6,o4-mini-high P12,39,7.681087493896484,13927
QwQ P4,o1 P4,0,o1 P4,QwQ P4,QwQ P4,36,1.524507761001587,13928
QwQ P4,o1 P4,1,QwQ P4,o1 P4,QwQ P4,21,1.2608048915863037,13929
Negamax5 P8,Negamax5B P8 T0.025,0,Negamax5 P8,Negamax5B P8 T0.025,Negamax5B P8 T0.025,36,1.1423766613006592,13930
Negamax5 P8,Negamax5B P8 T0.025,1,Negamax5B P8 T0.025,Negamax5 P8,Negamax5B P8 T0.025,39,1.4842524528503418,13931
Gemini2.5 Pro P4 T0.25,Negamax4 P4,0,Negamax4 P4,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,20,0.7569479942321777,13932
Gemini2.5 Pro P4 T0.25,Negamax4 P4,1,Gemini2.5 Pro P4 T0.25,Negamax4 P4,draw,42,1.0464375019073486,13933
Qwen3 P1,r1 T0.5,0,r1 T0.5,Qwen3 P1,Qwen3 P1,10,2.5015153884887695,13934
Qwen3 P1,r1 T0.5,1,Qwen3 P1,r1 T0.5,Qwen3 P1,7,1.5020673274993896,13935
Negamax5 P6 T0.1,claude3.7-sonnet P6,0,Negamax5 P6 T0.1,claude3.7-sonnet P6,claude3.7-sonnet P6,34,5.527148246765137,13936
Negamax5 P6 T0.1,claude3.7-sonnet P6,1,claude3.7-sonnet P6,Negamax5 P6 T0.1,Negamax5 P6 T0.1,24,3.088043689727783,13937
Negamax4 P10 T0.01,claude3.7-sonnet-thinking P4,0,Negamax4 P10 T0.01,claude3.7-sonnet-thinking P4,claude3.7-sonnet-thinking P4,30,11.510294437408447,13938
Negamax4 P10 T0.01,claude3.7-sonnet-thinking P4,1,claude3.7-sonnet-thinking P4,Negamax4 P10 T0.01,draw,42,18.68198275566101,13939
Negamax2 P4,Negamax4 P8,0,Negamax2 P4,Negamax4 P8,Negamax4 P8,26,8.057541608810425,13940
Negamax2 P4,Negamax4 P8,1,Negamax4 P8,Negamax2 P4,draw,42,4.522045612335205,13941
Negamax5B P4 T0.025,o4-mini-high P4,0,Negamax5B P4 T0.025,o4-mini-high P4,draw,42,0.03208446502685547,13942
Negamax5B P4 T0.025,o4-mini-high P4,1,o4-mini-high P4,Negamax5B P4 T0.025,draw,42,0.03255510330200195,13943
Negamax4 P10 T0.025,claude3.7-sonnet-thinking P4,0,Negamax4 P10 T0.025,claude3.7-sonnet-thinking P4,claude3.7-sonnet-thinking P4,30,13.198868036270142,13944
Negamax4 P10 T0.025,claude3.7-sonnet-thinking P4,1,claude3.7-sonnet-thinking P4,Negamax4 P10 T0.025,draw,42,18.792036533355713,13945
Negamax4 P10 T0.01,Negamax5B P10,0,Negamax4 P10 T0.01,Negamax5B P10,Negamax5B P10,36,13.15648078918457,13946
Negamax4 P10 T0.01,Negamax5B P10,1,Negamax5B P10,Negamax4 P10 T0.01,Negamax5B P10,35,18.13192057609558,13947
Gemini2.5 Pro P4 T0.25,Negamax4 P8,0,Negamax4 P8,Gemini2.5 Pro P4 T0.25,Negamax4 P8,39,3.1255311965942383,13948
Gemini2.5 Pro P4 T0.25,Negamax4 P8,1,Gemini2.5 Pro P4 T0.25,Negamax4 P8,Gemini2.5 Pro P4 T0.25,23,3.061269521713257,13949
gemini-flash-2.0-thinking P4,same.dev P2,0,same.dev P2,gemini-flash-2.0-thinking P4,gemini-flash-2.0-thinking P4,18,0.1671760082244873,13950
gemini-flash-2.0-thinking P4,same.dev P2,1,gemini-flash-2.0-thinking P4,same.dev P2,gemini-flash-2.0-thinking P4,13,0.0802772045135498,13951
Negamax P4,o4-mini-high P2,0,Negamax P4,o4-mini-high P2,Negamax P4,13,0.07728147506713867,13952
Negamax P4,o4-mini-high P2,1,o4-mini-high P2,Negamax P4,Negamax P4,22,0.09647393226623535,13953
Negamax5 P10 T0.025,gemini-flash-2.0 P2,0,Negamax5 P10 T0.025,gemini-flash-2.0 P2,gemini-flash-2.0 P2,36,9.78586745262146,13954
Negamax5 P10 T0.025,gemini-flash-2.0 P2,1,gemini-flash-2.0 P2,Negamax5 P10 T0.025,gemini-flash-2.0 P2,33,4.719992160797119,13955
LeChat P10,claude3.7-sonnet P1,0,claude3.7-sonnet P1,LeChat P10,LeChat P10,22,9.152536869049072,13956
LeChat P10,claude3.7-sonnet P1,1,LeChat P10,claude3.7-sonnet P1,LeChat P10,23,10.450196266174316,13957
Negamax4 P4 T0.1,o3 P1,0,Negamax4 P4 T0.1,o3 P1,Negamax4 P4 T0.1,25,0.5312564373016357,13958
Negamax4 P4 T0.1,o3 P1,1,o3 P1,Negamax4 P4 T0.1,Negamax4 P4 T0.1,26,2.527660608291626,13959
Negamax3 P1,o1 P6,0,Negamax3 P1,o1 P6,o1 P6,16,2.5937325954437256,13960
Negamax3 P1,o1 P6,1,o1 P6,Negamax3 P1,o1 P6,7,0.4789917469024658,13961
Negamax5 P4,Negamax5 P8,0,Negamax5 P4,Negamax5 P8,Negamax5 P4,33,1.5844616889953613,13962
Negamax5 P4,Negamax5 P8,1,Negamax5 P8,Negamax5 P4,Negamax5 P8,29,0.7529873847961426,13963
gpt4o P2,o3-mini-high-search I5000,0,gpt4o P2,o3-mini-high-search I5000,gpt4o P2,13,6.457432746887207,13964
gpt4o P2,o3-mini-high-search I5000,1,o3-mini-high-search I5000,gpt4o P2,gpt4o P2,16,7.651793479919434,13965
gemini-pro-2.0 P6,o1 P6,0,gemini-pro-2.0 P6,o1 P6,gemini-pro-2.0 P6,19,3.5777316093444824,13966
gemini-pro-2.0 P6,o1 P6,1,o1 P6,gemini-pro-2.0 P6,gemini-pro-2.0 P6,18,5.19099497795105,13967
claude3.7-sonnet P8,o4-mini-high P10,0,claude3.7-sonnet P8,o4-mini-high P10,o4-mini-high P10,18,4.815653085708618,13968
claude3.7-sonnet P8,o4-mini-high P10,1,o4-mini-high P10,claude3.7-sonnet P8,claude3.7-sonnet P8,32,4.644302129745483,13969
gemini-flash-2.0 P2,same.dev P6,0,same.dev P6,gemini-flash-2.0 P2,same.dev P6,15,1.4143056869506836,13970
gemini-flash-2.0 P2,same.dev P6,1,gemini-flash-2.0 P2,same.dev P6,gemini-flash-2.0 P2,23,1.5913429260253906,13971
Negamax5B P2,gemini-flash-2.0-thinking P6,0,Negamax5B P2,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,30,1.1977167129516602,13972
Negamax5B P2,gemini-flash-2.0-thinking P6,1,gemini-flash-2.0-thinking P6,Negamax5B P2,gemini-flash-2.0-thinking P6,19,0.5380349159240723,13973
Gemini2.5 Pro P6 T0.01,Negamax4 P10 T0.025,0,Negamax4 P10 T0.025,Gemini2.5 Pro P6 T0.01,Gemini2.5 Pro P6 T0.01,38,15.28846001625061,13974
Gemini2.5 Pro P6 T0.01,Negamax4 P10 T0.025,1,Gemini2.5 Pro P6 T0.01,Negamax4 P10 T0.025,Gemini2.5 Pro P6 T0.01,35,51.14813733100891,13975
Negamax5 P1,same.dev P6,0,Negamax5 P1,same.dev P6,Negamax5 P1,17,0.4147834777832031,13976
Negamax5 P1,same.dev P6,1,same.dev P6,Negamax5 P1,same.dev P6,19,0.871265172958374,13977
gemini-pro-2.0 P8,o3-mini-high-search I3000,0,o3-mini-high-search I3000,gemini-pro-2.0 P8,gemini-pro-2.0 P8,8,4.562956809997559,13978
gemini-pro-2.0 P8,o3-mini-high-search I3000,1,gemini-pro-2.0 P8,o3-mini-high-search I3000,gemini-pro-2.0 P8,7,3.525179862976074,13979
Gemini2.5 Pro P6 T0.025,same.dev P4,0,same.dev P4,Gemini2.5 Pro P6 T0.025,same.dev P4,37,0.5293350219726562,13980
Gemini2.5 Pro P6 T0.025,same.dev P4,1,Gemini2.5 Pro P6 T0.025,same.dev P4,Gemini2.5 Pro P6 T0.025,7,0.06859993934631348,13981
Negamax4 P6,gemini-flash-2.0-thinking P4,0,Negamax4 P6,gemini-flash-2.0-thinking P4,gemini-flash-2.0-thinking P4,34,0.49426817893981934,13982
Negamax4 P6,gemini-flash-2.0-thinking P4,1,gemini-flash-2.0-thinking P4,Negamax4 P6,gemini-flash-2.0-thinking P4,27,0.5724210739135742,13983
Qwen3 P6,gpt4o P10 T0.025,0,gpt4o P10 T0.025,Qwen3 P6,draw,42,6.385934829711914,13984
Qwen3 P6,gpt4o P10 T0.025,1,Qwen3 P6,gpt4o P10 T0.025,gpt4o P10 T0.025,14,11.55199384689331,13985
claude3.7-sonnet P2,o3 P2,0,claude3.7-sonnet P2,o3 P2,claude3.7-sonnet P2,15,2.3523972034454346,13986
claude3.7-sonnet P2,o3 P2,1,o3 P2,claude3.7-sonnet P2,claude3.7-sonnet P2,16,3.25258207321167,13987
Gemini2.5 Pro P4 T0.01,o3-mini-high-search I3000,0,o3-mini-high-search I3000,Gemini2.5 Pro P4 T0.01,Gemini2.5 Pro P4 T0.01,18,4.316199779510498,13988
Gemini2.5 Pro P4 T0.01,o3-mini-high-search I3000,1,Gemini2.5 Pro P4 T0.01,o3-mini-high-search I3000,Gemini2.5 Pro P4 T0.01,7,1.3539278507232666,13989
Negamax4 P4 T0.025,Negamax5B P8,0,Negamax4 P4 T0.025,Negamax5B P8,Negamax5B P8,26,1.241590976715088,13990
Negamax4 P4 T0.025,Negamax5B P8,1,Negamax5B P8,Negamax4 P4 T0.025,Negamax5B P8,33,1.715491771697998,13991
Negamax5B P8,gemini-flash-2.0 P8,0,Negamax5B P8,gemini-flash-2.0 P8,Negamax5B P8,19,4.07893967628479,13992
Negamax5B P8,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax5B P8,draw,42,4.770859003067017,13993
gemini-pro-2.0 P1,o4-mini-high P12,0,gemini-pro-2.0 P1,o4-mini-high P12,o4-mini-high P12,14,5.982578992843628,13994
gemini-pro-2.0 P1,o4-mini-high P12,1,o4-mini-high P12,gemini-pro-2.0 P1,o4-mini-high P12,9,5.537191152572632,13995
claude3.7-sonnet-thinking P1,o3-mini-high P6,0,o3-mini-high P6,claude3.7-sonnet-thinking P1,o3-mini-high P6,17,4.276820421218872,13996
claude3.7-sonnet-thinking P1,o3-mini-high P6,1,claude3.7-sonnet-thinking P1,o3-mini-high P6,o3-mini-high P6,34,3.476668119430542,13997
Gemini2.5 Pro P1,Negamax2 P6,0,Negamax2 P6,Gemini2.5 Pro P1,Negamax2 P6,21,0.2108325958251953,13998
Gemini2.5 Pro P1,Negamax2 P6,1,Gemini2.5 Pro P1,Negamax2 P6,Gemini2.5 Pro P1,19,0.20945525169372559,13999
Negamax2 P2,gpt4o P6,0,Negamax2 P2,gpt4o P6,gpt4o P6,22,7.643221616744995,14000
Negamax2 P2,gpt4o P6,1,gpt4o P6,Negamax2 P2,gpt4o P6,21,5.603403568267822,14001
Negamax5 P1,r1 T0.01,0,Negamax5 P1,r1 T0.01,Negamax5 P1,17,4.005399227142334,14002
Negamax5 P1,r1 T0.01,1,r1 T0.01,Negamax5 P1,Negamax5 P1,16,4.004762649536133,14003
Negamax5B P6 T0.01,same.dev P1,0,Negamax5B P6 T0.01,same.dev P1,Negamax5B P6 T0.01,32,0.1237940788269043,14004
Negamax5B P6 T0.01,same.dev P1,1,same.dev P1,Negamax5B P6 T0.01,Negamax5B P6 T0.01,31,0.15097737312316895,14005
Negamax5 P6,gpt4o P10,0,Negamax5 P6,gpt4o P10,Negamax5 P6,37,10.52269196510315,14006
Negamax5 P6,gpt4o P10,1,gpt4o P10,Negamax5 P6,gpt4o P10,35,10.969632148742676,14007
Gemini2.5 Pro P6,QwQ P4,0,QwQ P4,Gemini2.5 Pro P6,Gemini2.5 Pro P6,38,4.616205215454102,14008
Gemini2.5 Pro P6,QwQ P4,1,Gemini2.5 Pro P6,QwQ P4,Gemini2.5 Pro P6,39,4.648934364318848,14009
Negamax4 P8,Negamax4 P8 T0.1,0,Negamax4 P8,Negamax4 P8 T0.1,Negamax4 P8 T0.1,36,3.9939680099487305,14010
Negamax4 P8,Negamax4 P8 T0.1,1,Negamax4 P8 T0.1,Negamax4 P8,Negamax4 P8,36,4.397433757781982,14011
LeChat P8,Negamax4 P6 T0.1,0,Negamax4 P6 T0.1,LeChat P8,LeChat P8,42,3.4352526664733887,14012
LeChat P8,Negamax4 P6 T0.1,1,LeChat P8,Negamax4 P6 T0.1,Negamax4 P6 T0.1,24,6.195841550827026,14013
Gemma2 P6,o4-mini-high P12,0,Gemma2 P6,o4-mini-high P12,o4-mini-high P12,34,8.281466722488403,14014
Gemma2 P6,o4-mini-high P12,1,o4-mini-high P12,Gemma2 P6,o4-mini-high P12,19,11.541502475738525,14015
Negamax5B P10 T0.01,o3-mini-high-search I2000,0,Negamax5B P10 T0.01,o3-mini-high-search I2000,Negamax5B P10 T0.01,23,7.191504240036011,14016
Negamax5B P10 T0.01,o3-mini-high-search I2000,1,o3-mini-high-search I2000,Negamax5B P10 T0.01,Negamax5B P10 T0.01,24,8.325122356414795,14017
Negamax5B P10,gemini-pro-2.0 P6,0,Negamax5B P10,gemini-pro-2.0 P6,draw,42,5.731169700622559,14018
Negamax5B P10,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Negamax5B P10,Negamax5B P10,36,13.540435075759888,14019
Gemini2.5 Pro P4 T0.25,o3 P6,0,Gemini2.5 Pro P4 T0.25,o3 P6,Gemini2.5 Pro P4 T0.25,23,2.6277949810028076,14020
Gemini2.5 Pro P4 T0.25,o3 P6,1,o3 P6,Gemini2.5 Pro P4 T0.25,draw,42,3.2046477794647217,14021
Gemini2.5 Pro P4,Negamax4 P2,0,Negamax4 P2,Gemini2.5 Pro P4,Gemini2.5 Pro P4,22,0.6287598609924316,14022
Gemini2.5 Pro P4,Negamax4 P2,1,Gemini2.5 Pro P4,Negamax4 P2,Gemini2.5 Pro P4,7,0.2195148468017578,14023
Negamax5 P4 T0.01,gemini-flash-2.0 P8,0,Negamax5 P4 T0.01,gemini-flash-2.0 P8,Negamax5 P4 T0.01,9,1.9692649841308594,14024
Negamax5 P4 T0.01,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax5 P4 T0.01,gemini-flash-2.0 P8,23,3.993070363998413,14025
Negamax P6,gpt4o P2,0,Negamax P6,gpt4o P2,gpt4o P2,30,11.18111538887024,14026
Negamax P6,gpt4o P2,1,gpt4o P2,Negamax P6,gpt4o P2,27,9.617831230163574,14027
Negamax2 P8,Negamax5 P6 T0.025,0,Negamax2 P8,Negamax5 P6 T0.025,Negamax2 P8,31,3.5502705574035645,14028
Negamax2 P8,Negamax5 P6 T0.025,1,Negamax5 P6 T0.025,Negamax2 P8,Negamax5 P6 T0.025,37,8.382562398910522,14029
Gemma2 P2,Negamax P2,0,Negamax P2,Gemma2 P2,Negamax P2,19,0.025051116943359375,14030
Gemma2 P2,Negamax P2,1,Gemma2 P2,Negamax P2,Negamax P2,34,0.04810500144958496,14031
Negamax5 P4,gemini-flash-2.0-thinking P2,0,Negamax5 P4,gemini-flash-2.0-thinking P2,gemini-flash-2.0-thinking P2,20,0.05473184585571289,14032
Negamax5 P4,gemini-flash-2.0-thinking P2,1,gemini-flash-2.0-thinking P2,Negamax5 P4,Negamax5 P4,22,0.054613351821899414,14033
o3 P10,same.dev P1,0,same.dev P1,o3 P10,same.dev P1,17,4.003860235214233,14034
o3 P10,same.dev P1,1,o3 P10,same.dev P1,o3 P10,9,2.0347087383270264,14035
Default Bot,o3-mini-high P6,0,Default Bot,o3-mini-high P6,o3-mini-high P6,10,0.9687983989715576,14036
Default Bot,o3-mini-high P6,1,o3-mini-high P6,Default Bot,o3-mini-high P6,11,1.115983247756958,14037
Negamax5B P1,gemini-flash-2.0-thinking P1,0,Negamax5B P1,gemini-flash-2.0-thinking P1,Negamax5B P1,21,0.008581399917602539,14038
Negamax5B P1,gemini-flash-2.0-thinking P1,1,gemini-flash-2.0-thinking P1,Negamax5B P1,Negamax5B P1,20,0.0075092315673828125,14039
Gemma2 P2,Negamax5B P4 T0.1,0,Negamax5B P4 T0.1,Gemma2 P2,Negamax5B P4 T0.1,25,0.03720211982727051,14040
Gemma2 P2,Negamax5B P4 T0.1,1,Gemma2 P2,Negamax5B P4 T0.1,Negamax5B P4 T0.1,16,0.0315399169921875,14041
Negamax4 P1,o3 P1,0,Negamax4 P1,o3 P1,Negamax4 P1,17,0.0010004043579101562,14042
Negamax4 P1,o3 P1,1,o3 P1,Negamax4 P1,Negamax4 P1,14,0.0009996891021728516,14043
Negamax4 P6 T0.01,gemini-flash-2.0 P2,0,Negamax4 P6 T0.01,gemini-flash-2.0 P2,Negamax4 P6 T0.01,33,0.2514925003051758,14044
Negamax4 P6 T0.01,gemini-flash-2.0 P2,1,gemini-flash-2.0 P2,Negamax4 P6 T0.01,draw,42,0.3016057014465332,14045
Negamax4 P10,Negamax5 P6 T0.1,0,Negamax4 P10,Negamax5 P6 T0.1,draw,42,51.91433048248291,14046
Negamax4 P10,Negamax5 P6 T0.1,1,Negamax5 P6 T0.1,Negamax4 P10,Negamax5 P6 T0.1,39,76.27613496780396,14047
Negamax4 P10 T0.025,o3-mini-high P2,0,Negamax4 P10 T0.025,o3-mini-high P2,o3-mini-high P2,34,16.946229696273804,14048
Negamax4 P10 T0.025,o3-mini-high P2,1,o3-mini-high P2,Negamax4 P10 T0.025,o3-mini-high P2,33,52.345351219177246,14049
Negamax5B P10,o3-mini-high-search I2000,0,Negamax5B P10,o3-mini-high-search I2000,Negamax5B P10,23,5.903930425643921,14050
Negamax5B P10,o3-mini-high-search I2000,1,o3-mini-high-search I2000,Negamax5B P10,Negamax5B P10,24,8.363140344619751,14051
Gemini2.5 Flash Thinking P2,Negamax5 P10 T0.1,0,Negamax5 P10 T0.1,Gemini2.5 Flash Thinking P2,Negamax5 P10 T0.1,13,2.018887758255005,14052
Gemini2.5 Flash Thinking P2,Negamax5 P10 T0.1,1,Gemini2.5 Flash Thinking P2,Negamax5 P10 T0.1,draw,42,6.464111328125,14053
Gemini2.5 Pro P6 T0.1,o4-mini-high P10,0,Gemini2.5 Pro P6 T0.1,o4-mini-high P10,Gemini2.5 Pro P6 T0.1,35,2.7189595699310303,14054
Gemini2.5 Pro P6 T0.1,o4-mini-high P10,1,o4-mini-high P10,Gemini2.5 Pro P6 T0.1,Gemini2.5 Pro P6 T0.1,40,2.161994695663452,14055
claude3.7-sonnet-thinking P4,gpt4o P10,0,gpt4o P10,claude3.7-sonnet-thinking P4,gpt4o P10,27,10.989836931228638,14056
claude3.7-sonnet-thinking P4,gpt4o P10,1,claude3.7-sonnet-thinking P4,gpt4o P10,gpt4o P10,42,13.21595048904419,14057
Gemini2.5 Pro P1,Negamax P4,0,Negamax P4,Gemini2.5 Pro P1,Gemini2.5 Pro P1,20,0.08012270927429199,14058
Gemini2.5 Pro P1,Negamax P4,1,Gemini2.5 Pro P1,Negamax P4,Gemini2.5 Pro P1,33,0.10113024711608887,14059
gemini-flash-2.0-thinking P1,gpt4o P4 T0.01,0,gpt4o P4 T0.01,gemini-flash-2.0-thinking P1,gpt4o P4 T0.01,21,0.17157387733459473,14060
gemini-flash-2.0-thinking P1,gpt4o P4 T0.01,1,gemini-flash-2.0-thinking P1,gpt4o P4 T0.01,gpt4o P4 T0.01,20,0.15704083442687988,14061
Gemini2.5 Flash Thinking P6,Negamax5 P8 T0.1,0,Negamax5 P8 T0.1,Gemini2.5 Flash Thinking P6,Negamax5 P8 T0.1,13,1.1425788402557373,14062
Gemini2.5 Flash Thinking P6,Negamax5 P8 T0.1,1,Gemini2.5 Flash Thinking P6,Negamax5 P8 T0.1,Negamax5 P8 T0.1,40,1.6972322463989258,14063
Negamax3 P1,Negamax4 P2,0,Negamax3 P1,Negamax4 P2,Negamax4 P2,18,0.0020003318786621094,14064
Negamax3 P1,Negamax4 P2,1,Negamax4 P2,Negamax3 P1,Negamax4 P2,13,0.0020449161529541016,14065
Gemini2.5 Pro P6,o3-mini-high-search I5000,0,o3-mini-high-search I5000,Gemini2.5 Pro P6,Gemini2.5 Pro P6,16,6.279367685317993,14066
Gemini2.5 Pro P6,o3-mini-high-search I5000,1,Gemini2.5 Pro P6,o3-mini-high-search I5000,Gemini2.5 Pro P6,7,2.1740198135375977,14067
gemini-flash-2.0 P1,gpt4o P6 T0.1,0,gpt4o P6 T0.1,gemini-flash-2.0 P1,gpt4o P6 T0.1,7,0.3676729202270508,14068
gemini-flash-2.0 P1,gpt4o P6 T0.1,1,gemini-flash-2.0 P1,gpt4o P6 T0.1,gpt4o P6 T0.1,10,0.6749184131622314,14069
gemini-flash-2.0-thinking P4,o4-mini-high P8,0,gemini-flash-2.0-thinking P4,o4-mini-high P8,o4-mini-high P8,38,0.3686704635620117,14070
gemini-flash-2.0-thinking P4,o4-mini-high P8,1,o4-mini-high P8,gemini-flash-2.0-thinking P4,gemini-flash-2.0-thinking P4,40,0.3116157054901123,14071
Gemini2.5 Flash Thinking P6,Gemini2.5 Pro P4 T0.1,0,Gemini2.5 Pro P4 T0.1,Gemini2.5 Flash Thinking P6,Gemini2.5 Pro P4 T0.1,7,0.39670276641845703,14072
