bot1,bot2,bot1_wins,bot2_wins,draws,total_moves,total_time,bot1_type,bot2_type
o3-mini-high-search I4000,Negamax5B P10 T0.25,0,2,0,49,14.241771459579468,Other,Negamax5B
claude3.7-sonnet-thinking P2,LeChat P6,2,0,0,73,1.1660981178283691,Other,Other
gpt4o P6,Default Bot,2,0,0,17,0.3448457717895508,Other,DefaultBot
claude3.7-sonnet-thinking P1,Negamax2 P2,1,1,0,44,0.03388810157775879,Other,Negamax2
LeChat P2,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,37,0.06179237365722656,Other,NeuralBot
gemini-flash-2.0 P2,Negamax5B P12,1,1,0,60,53.98347067832947,Other,Negamax5B
claude3.7-sonnet P2,Neural Bot genomes/winner_gen100.pkl,2,0,0,19,2.816575527191162,Other,NeuralBot
gemini-flash-2.0 P8,Neural Bot winner_1gen1000.pkl,1,1,0,14,6.30390477180481,Other,NeuralBot
gemini-flash-2.0 P6,Negamax5B P1,1,1,0,32,1.8278839588165283,Other,Negamax5B
gemini-flash-2.0-thinking P1,claude3.7-sonnet P10,0,2,0,23,3.2491273880004883,Other,Other
claude3.7-sonnet P12,Neural Bot genomes/winner_gen100.pkl,2,0,0,21,3.373711347579956,Other,NeuralBot
gpt4o P12 T0.025,Negamax4 P4,2,0,0,49,35.45543384552002,Other,Negamax4
gemini-flash-2.0-thinking P1,Gemma3 P6,1,1,0,40,2.7039523124694824,Other,Other
Gemma3 P2,o3-mini-high P1,2,0,0,75,0.11461615562438965,Other,Other
gpt4o P4 T0.01,Negamax4 P8,2,0,0,67,3.382680892944336,Other,Negamax4
QwQ P1,Negamax4 P10 T0.01,1,1,0,46,64.34380412101746,Other,Negamax4
o1 P2,Neural Bot genomes/winne7.pkl,2,0,0,23,0.018935680389404297,Other,NeuralBot
o3-mini-high P4,Negamax4 P4 T0.01,2,0,0,69,1.381378173828125,Other,Negamax4
LeChat P1,gemini-flash-2.0-thinking P6,0,1,1,61,2.6152493953704834,Other,Other
r1 T0.01,Negamax3 P2,0,2,0,39,19.014376640319824,Other,Negamax3
gemini-flash-2.0-thinking P2,gpt4o P12 T0.025,2,0,0,29,21.218207597732544,Other,Other
Gemma3 P1,Negamax4 P4 T0.025,0,2,0,31,0.042856693267822266,Other,Negamax4
o3-mini-high-search I7000,o3-mini-high P2,0,2,0,25,3.95198130607605,Other,Other
claude3.7-sonnet P2,Negamax5B P10 T0.025,1,1,0,66,19.613576412200928,Other,Negamax5B
Gemma3 P4,Negamax5 P10 T0.1,0,2,0,35,16.127241611480713,Other,Negamax5
r1 T1,Negamax5 P10 T0.025,0,2,0,35,28.84311866760254,Other,Negamax5
gpt4o P8,Negamax5 P10 T0.25,1,1,0,70,12.656854152679443,Other,Negamax5
same.dev P6,QwQ P2,1,1,0,38,2.3182430267333984,Other,Other
same.dev P6,Neural Bot genomes/winner5_gen300.pkl,2,0,0,37,2.2973134517669678,Other,NeuralBot
r1 T0.25,Negamax5B P10 T0.1,0,2,0,41,27.83705997467041,Other,Negamax5B
QwQ P2,o3-mini-high P4,0,2,0,33,0.5571355819702148,Other,Other
gpt4o P4 T0.1,Neural Bot genomes/winner3_gen800.pkl,2,0,0,33,2.5325260162353516,Other,NeuralBot
gemini-pro-2.0 P1,same.dev P6,1,1,0,16,0.005980253219604492,Other,Other
gemini-pro-2.0 P4,Negamax5B P6 T0.01,0,2,0,67,1.2478244304656982,Other,Negamax5B
gpt4o P12 T0.01,gemini-flash-2.0 P2,1,1,0,30,26.77860188484192,Other,Other
same.dev P8,Random Bot,2,0,0,15,0.0009965896606445312,Other,RandomBot
o1 P6,Negamax5B P4,0,2,0,73,6.368690252304077,Other,Negamax5B
gpt4o P8 T0.1,Negamax5B P6 T0.25,2,0,0,81,4.569709539413452,Other,Negamax5B
gpt4o P10 T0.1,Gemma3 P8,2,0,0,47,25.226794242858887,Other,Other
o3-mini-high-search I5000,Negamax5 P4 T0.025,0,2,0,15,3.932840347290039,Other,Negamax5
same.dev P2,Negamax5 P8,0,2,0,49,1.7790462970733643,Other,Negamax5
claude3.7-sonnet-thinking P6,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,23,4.300609827041626,Other,NeuralBot
claude3.7-sonnet-thinking P6,Negamax5 P10 T0.1,2,0,0,67,18.106619358062744,Other,Negamax5
o1 P8,Negamax5 P10 T0.1,0,2,0,55,46.747854709625244,Other,Negamax5
QwQ P1,claude3.7-sonnet P12,1,1,0,52,8.07996392250061,Other,Other
gpt4o P12 T0.01,Negamax5B P8 T0.1,0,2,0,47,31.538674354553223,Other,Negamax5B
QwQ P6,same.dev P6,1,1,0,46,19.676366090774536,Other,Other
gemini-pro-2.0 P4,Neural Bot winner_gen700.pkl,2,0,0,23,0.20630979537963867,Other,NeuralBot
o3-mini-high-search I7000,Negamax4 P2,1,1,0,56,7.716181039810181,Other,Negamax4
claude3.7-sonnet P1,Negamax4 P6 T0.025,2,0,0,53,7.508879661560059,Other,Negamax4
o3-mini-high-search I6000,Neural Bot genomes/winner8.pkl,2,0,0,55,8.418829917907715,Other,NeuralBot
r1 T1,Neural Bot genomes/winner8.pkl,1,1,0,26,13.059302806854248,Other,NeuralBot
gemini-flash-2.0 P1,Negamax5 P6 T0.025,0,2,0,37,0.267106294631958,Other,Negamax5
gpt4o P8 T0.25,LeChat P6,2,0,0,55,9.51117491722107,Other,Other
r1 T0.25,Neural Bot genomes/winner8_gen300.pkl,1,1,0,26,13.068272829055786,Other,NeuralBot
claude3.7-sonnet-thinking P6,gpt4o P12 T0.1,1,0,1,75,52.53734374046326,Other,Other
same.dev P6,Negamax5B P12 T0.025,1,1,0,60,50.22109365463257,Other,Negamax5B
o3-mini-high-search I2000,Neural Bot winner_gen100.pkl,1,1,0,52,7.014528274536133,Other,NeuralBot
claude3.7-sonnet P6,Negamax5B P8,0,2,0,71,12.782231092453003,Other,Negamax5B
LeChat P6,gemini-flash-2.0-thinking P8,1,1,0,70,23.20256733894348,Other,Other
gemini-flash-2.0-thinking P4,Negamax5 P8 T0.25,2,0,0,53,2.0142602920532227,Other,Negamax5
gemini-flash-2.0-thinking P1,Negamax3 P6,0,2,0,37,0.4146127700805664,Other,Negamax3
gpt4o P12 T0.25,Negamax5B P8,0,1,1,78,48.55017590522766,Other,Negamax5B
gemini-pro-2.0 P1,Negamax4 P8 T0.1,0,2,0,29,2.7547824382781982,Other,Negamax4
o1 P2,o3-mini-high-search I2000,2,0,0,35,6.599911689758301,Other,Other
claude3.7-sonnet-thinking P4,gpt4o P12 T0.25,0,2,0,63,67.78545999526978,Other,Other
gemini-flash-2.0 P1,Negamax5 P12 T0.1,0,2,0,35,53.68649864196777,Other,Negamax5
gpt4o P12 T0.25,Negamax4 P8 T0.1,1,0,1,65,44.94481563568115,Other,Negamax4
gemini-flash-2.0-thinking P1,Negamax5B P10 T0.25,0,2,0,37,7.781960964202881,Other,Negamax5B
gpt4o P8 T0.025,Neural Bot genomes/winner2_gen1200.pkl,1,0,1,61,1.620577335357666,Other,NeuralBot
gpt4o P4 T0.01,Negamax5B P12 T0.1,0,0,2,84,57.0492467880249,Other,Negamax5B
QwQ P6,Negamax P2,2,0,0,39,18.757237434387207,Other,Negamax
LeChat P2,Negamax4 P6,2,0,0,57,0.6189289093017578,Other,Negamax4
gemini-flash-2.0 P2,o3-mini-high P1,1,1,0,22,0.03986668586730957,Other,Other
gpt4o P4 T0.1,Negamax5B P4 T0.025,0,1,1,74,3.925863742828369,Other,Negamax5B
claude3.7-sonnet P10,Negamax4 P10 T0.1,1,1,0,58,42.071431398391724,Other,Negamax4
r1 T0.1,Negamax5B P4 T0.025,0,1,1,61,30.046666622161865,Other,Negamax5B
claude3.7-sonnet P8,gemini-flash-2.0-thinking P8,1,1,0,62,28.066293239593506,Other,Other
Gemma3 P6,Random Bot,2,0,0,21,2.6351826190948486,Other,RandomBot
gpt4o P12 T0.1,gpt4o P10 T0.1,1,1,0,68,49.092936754226685,Other,Other
o3-mini-high-search I7000,same.dev P1,0,2,0,43,8.22746992111206,Other,Other
gpt4o P4 T0.025,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,17,0.3508265018463135,Other,NeuralBot
QwQ P6,Negamax5 P4 T0.01,2,0,0,51,15.745315074920654,Other,Negamax5
LeChat P4,claude3.7-sonnet P4,0,2,0,43,6.732472896575928,Other,Other
claude3.7-sonnet P12,Negamax5B P12 T0.1,1,1,0,66,83.34639143943787,Other,Negamax5B
gpt4o P10 T0.01,Neural Bot genomes/winner6_gen200.pkl,2,0,0,27,6.150420427322388,Other,NeuralBot
gpt4o P4 T0.25,o3-mini-high-search I6000,2,0,0,31,11.060989141464233,Other,Other
gemini-flash-2.0-thinking P4,Negamax4 P10 T0.25,2,0,0,69,38.872135639190674,Other,Negamax4
claude3.7-sonnet-thinking P6,Neural Bot genomes/winner8_gen300.pkl,2,0,0,33,4.782995700836182,Other,NeuralBot
gemini-pro-2.0 P4,Negamax2 P4,2,0,0,51,1.0654349327087402,Other,Negamax2
Gemma3 P4,Neural Bot winner_1gen1500.pkl,2,0,0,47,0.4614579677581787,Other,NeuralBot
r1 T1,Negamax5B P12 T0.025,0,2,0,41,62.482067823410034,Other,Negamax5B
gpt4o P10,claude3.7-sonnet P2,1,1,0,48,14.942999601364136,Other,Other
claude3.7-sonnet-thinking P2,gpt4o P10 T0.01,2,0,0,17,3.7056007385253906,Other,Other
o3-mini-high-search I4000,gpt4o P6 T0.01,0,2,0,31,6.809216022491455,Other,Other
r1 T0.25,Neural Bot winner_gen1000.pkl,1,1,0,26,13.437038898468018,Other,NeuralBot
gpt4o P6 T0.1,Negamax5B P6 T0.025,0,0,2,84,4.593629360198975,Other,Negamax5B
claude3.7-sonnet-thinking P6,Neural Bot genomes/winner3_gen1000.pkl,2,0,0,23,3.3368349075317383,Other,NeuralBot
gpt4o P12,o1 P6,0,2,0,17,21.04857087135315,Other,Other
gpt4o P8,gemini-flash-2.0 P6,1,0,1,63,4.3065900802612305,Other,Other
claude3.7-sonnet P2,Neural Bot genomes/winne7.pkl,2,0,0,23,3.164412021636963,Other,NeuralBot
same.dev P8,Neural Bot genomes/winner3_gen1000.pkl,2,0,0,39,10.410166501998901,Other,NeuralBot
gemini-flash-2.0 P1,gemini-flash-2.0 P4,0,2,0,21,0.19235634803771973,Other,Other
gpt4o P8 T0.01,Negamax P4,2,0,0,45,1.8817036151885986,Other,Negamax
Gemma3 P8,Negamax5B P6 T0.1,0,2,0,43,10.293557405471802,Other,Negamax5B
LeChat P10,Negamax4 P6,1,1,0,40,20.118682861328125,Other,Negamax4
gpt4o P6 T0.01,Negamax5 P4 T0.1,2,0,0,55,0.5272359848022461,Other,Negamax5
gpt4o P8 T0.25,Neural Bot winner_gen700.pkl,2,0,0,15,1.83186936378479,Other,NeuralBot
QwQ P6,Negamax4 P6 T0.025,2,0,0,61,19.60240912437439,Other,Negamax4
o3-mini-high-search I4000,Gemma3 P1,0,2,0,63,12.845019817352295,Other,Other
QwQ P6,Negamax5B P4 T0.025,2,0,0,47,13.01943588256836,Other,Negamax5B
QwQ P1,claude3.7-sonnet-thinking P8,0,2,0,27,12.020777702331543,Other,Other
gpt4o P6 T0.025,Neural Bot winner_gen700.pkl,2,0,0,15,0.2890322208404541,Other,NeuralBot
gpt4o P12 T0.1,Negamax5B P6 T0.1,0,1,1,81,48.682310581207275,Other,Negamax5B
claude3.7-sonnet-thinking P4,claude3.7-sonnet P2,1,1,0,42,6.855062484741211,Other,Other
gpt4o P6 T0.1,Negamax2 P8,2,0,0,63,11.34721851348877,Other,Negamax2
Gemma3 P1,claude3.7-sonnet P10,0,2,0,33,4.972548723220825,Other,Other
gpt4o P8 T0.1,Negamax5B P10 T0.025,0,0,2,84,13.074438333511353,Other,Negamax5B
r1 T0.1,o3-mini-high P1,2,0,0,31,16.033188343048096,Other,Other
gemini-pro-2.0 P6,Gemma3 P8,2,0,0,17,6.538770437240601,Other,Other
Gemma3 P1,Negamax4 P6 T0.25,0,2,0,41,0.3916895389556885,Other,Negamax4
QwQ P1,LeChat P10,1,1,0,28,13.384052276611328,Other,Other
gpt4o P12 T0.01,Negamax4 P10 T0.025,0,2,0,47,78.70910096168518,Other,Negamax4
o3-mini-high P4,Neural Bot genomes/winner8_gen300.pkl,2,0,0,23,0.28404974937438965,Other,NeuralBot
LeChat P1,gemini-flash-2.0 P6,1,1,0,24,2.1258864402770996,Other,Other
gpt4o P12 T0.1,Negamax4 P6 T0.1,2,0,0,45,29.261924505233765,Other,Negamax4
gemini-flash-2.0-thinking P2,Negamax5 P4 T0.25,0,1,1,73,0.18637824058532715,Other,Negamax5
QwQ P2,Neural Bot winner_gen1000.pkl,2,0,0,27,0.1694331169128418,Other,NeuralBot
gemini-flash-2.0 P6,Negamax P6,1,1,0,68,9.951350927352905,Other,Negamax
gemini-flash-2.0-thinking P2,Negamax5B P8 T0.1,0,2,0,51,1.8508071899414062,Other,Negamax5B
r1 T1,gemini-flash-2.0 P6,1,1,0,40,22.841407537460327,Other,Other
gpt4o P8,Negamax5 P6 T0.1,2,0,0,59,1.6813743114471436,Other,Negamax5
o1 P1,Negamax3 P8,0,2,0,37,4.0893168449401855,Other,Negamax3
gpt4o P6 T0.01,Neural Bot genomes/winner7_gen900.pkl,2,0,0,33,0.3358762264251709,Other,NeuralBot
claude3.7-sonnet P10,Negamax5B P10 T0.25,1,1,0,64,20.116524934768677,Other,Negamax5B
gpt4o P12 T0.025,gpt4o P2,1,1,0,28,21.948394298553467,Other,Other
gpt4o P6,Negamax5 P8 T0.025,2,0,0,57,2.8953118324279785,Other,Negamax5
gemini-flash-2.0-thinking P1,Negamax4 P10,0,2,0,37,27.434040069580078,Other,Negamax4
claude3.7-sonnet P1,gpt4o P2,2,0,0,43,5.193621873855591,Other,Other
gpt4o P12 T0.1,gpt4o P6 T0.025,0,1,1,77,50.64038944244385,Other,Other
gpt4o P8 T0.25,Negamax4 P1,2,0,0,15,2.630199432373047,Other,Negamax4
gpt4o P6 T0.25,Negamax5 P12,0,2,0,77,57.31306314468384,Other,Negamax5
r1 T1,Negamax5B P10 T0.1,0,2,0,41,28.39781641960144,Other,Negamax5B
gpt4o P8,claude3.7-sonnet-thinking P1,2,0,0,47,1.408287763595581,Other,Other
LeChat P4,claude3.7-sonnet P1,2,0,0,55,6.761375904083252,Other,Other
gpt4o P12 T0.025,o3-mini-high P6,1,1,0,38,28.7067813873291,Other,Other
gpt4o P12 T0.25,Neural Bot genomes/checkpoint_gen200.pkl,2,0,0,19,35.46217703819275,Other,NeuralBot
LeChat P10,Negamax5 P4 T0.1,1,1,0,36,21.02349019050598,Other,Negamax5
o3-mini-high-search I2000,Negamax5 P1,0,2,0,23,4.115230083465576,Other,Negamax5
QwQ P4,Negamax5 P10,1,1,0,60,12.78721284866333,Other,Negamax5
o3-mini-high P6,Negamax5 P10 T0.25,2,0,0,69,24.596534729003906,Other,Negamax5
o1 P8,Negamax P4,1,1,0,62,30.84163808822632,Other,Negamax
o3-mini-high-search I5000,same.dev P6,0,2,0,43,8.637099981307983,Other,Other
o1 P4,LeChat P2,1,0,1,61,0.7235791683197021,Other,Other
r1 T0.25,Negamax2 P4,0,2,0,47,23.05849289894104,Other,Negamax2
gpt4o P1,Negamax5B P10 T0.01,0,2,0,41,8.200560331344604,Other,Negamax5B
gemini-flash-2.0-thinking P2,Negamax5B P12 T0.025,0,1,1,74,79.27976679801941,Other,Negamax5B
gemini-flash-2.0-thinking P1,gpt4o P8 T0.25,0,2,0,27,5.766058444976807,Other,Other
o3-mini-high-search I7000,Negamax3 P4,0,2,0,41,6.6342432498931885,Other,Negamax3
claude3.7-sonnet P6,Negamax5B P8 T0.25,1,1,0,64,11.192988872528076,Other,Negamax5B
o3-mini-high P2,gemini-flash-2.0 P8,2,0,0,43,8.371430397033691,Other,Other
claude3.7-sonnet P6,Negamax P2,2,0,0,31,4.888085603713989,Other,Negamax
Gemma3 P8,Negamax5B P4 T0.1,0,2,0,41,11.990320920944214,Other,Negamax5B
gpt4o P12 T0.1,Negamax5B P10 T0.01,1,0,1,72,49.45579552650452,Other,Negamax5B
gpt4o P12 T0.025,Negamax5 P10 T0.01,1,1,0,64,60.77392506599426,Other,Negamax5
gemini-flash-2.0 P6,Negamax4 P4 T0.25,0,1,1,59,2.228543281555176,Other,Negamax4
gemini-flash-2.0-thinking P6,claude3.7-sonnet P12,2,0,0,55,10.46044135093689,Other,Other
gpt4o P1,Negamax5B P12 T0.01,1,1,0,62,56.71550440788269,Other,Negamax5B
gpt4o P10 T0.01,Negamax5B P4 T0.025,0,1,1,80,6.258060693740845,Other,Negamax5B
QwQ P1,gpt4o P2,1,1,0,42,0.6368691921234131,Other,Other
o3-mini-high P6,Negamax5 P4 T0.025,2,0,0,57,7.590059995651245,Other,Negamax5
same.dev P6,Neural Bot genomes/winner8.pkl,2,0,0,31,1.6818289756774902,Other,NeuralBot
LeChat P10,gpt4o P12,2,0,0,39,63.05973291397095,Other,Other
o3-mini-high-search I3000,Negamax5B P12,0,2,0,53,49.06256890296936,Other,Negamax5B
claude3.7-sonnet-thinking P2,claude3.7-sonnet-thinking P8,1,1,0,70,21.202951431274414,Other,Other
LeChat P4,r1 T0.025,1,1,0,34,17.138550996780396,Other,Other
gemini-flash-2.0-thinking P2,gpt4o P6,0,2,0,43,0.794342041015625,Other,Other
o3-mini-high P2,Negamax5 P6 T0.25,1,1,0,48,0.4265730381011963,Other,Negamax5
gpt4o P1,Neural Bot genomes/winner3_gen1000.pkl,1,1,0,32,0.5790622234344482,Other,NeuralBot
claude3.7-sonnet P2,Negamax5B P8 T0.025,1,1,0,60,10.091689348220825,Other,Negamax5B
gpt4o P12,Negamax P6,0,2,0,45,62.57236361503601,Other,Negamax
gpt4o P12 T0.25,claude3.7-sonnet P2,1,1,0,66,56.8265905380249,Other,Other
gemini-flash-2.0-thinking P1,Negamax4 P4,0,2,0,49,0.06478238105773926,Other,Negamax4
claude3.7-sonnet-thinking P4,Negamax3 P2,2,0,0,21,0.4026522636413574,Other,Negamax3
gemini-flash-2.0 P8,Negamax5 P10 T0.25,0,2,0,61,17.29303526878357,Other,Negamax5
claude3.7-sonnet P12,Negamax4 P8 T0.01,2,0,0,63,12.554538011550903,Other,Negamax4
gpt4o P10 T0.01,Neural Bot winner.pkl,1,1,0,14,3.044811964035034,Other,NeuralBot
LeChat P10,Negamax5B P12 T0.1,0,1,1,81,53.15188503265381,Other,Negamax5B
claude3.7-sonnet-thinking P4,gpt4o P6 T0.25,0,2,0,71,11.335527181625366,Other,Other
same.dev P4,Negamax5B P4 T0.025,1,1,0,46,0.3779628276824951,Other,Negamax5B
gemini-pro-2.0 P6,Neural Bot genomes/winne7.pkl,2,0,0,19,1.4523670673370361,Other,NeuralBot
gpt4o P4 T0.1,Negamax5B P8 T0.025,0,2,0,75,5.342351913452148,Other,Negamax5B
LeChat P2,Negamax5 P10,0,1,1,67,19.862663984298706,Other,Negamax5
o1 P2,gemini-flash-2.0-thinking P8,0,2,0,33,36.62657046318054,Other,Other
o1 P8,Negamax5 P12 T0.01,1,1,0,64,125.55099749565125,Other,Negamax5
gemini-flash-2.0-thinking P6,Negamax5 P6 T0.1,1,1,0,72,4.769269227981567,Other,Negamax5
gpt4o P8 T0.25,Negamax5B P12 T0.025,0,1,1,82,52.83268642425537,Other,Negamax5B
o1 P4,Negamax P1,2,0,0,17,0.13255763053894043,Other,Negamax
gemini-flash-2.0 P2,claude3.7-sonnet P1,0,2,0,45,6.318591356277466,Other,Other
gpt4o P8 T0.01,Neural Bot genomes/winner2_gen1200.pkl,1,0,1,61,1.4964981079101562,Other,NeuralBot
r1 T0.025,Negamax4 P6,0,2,0,35,17.376048803329468,Other,Negamax4
same.dev P6,Negamax5B P10 T0.01,0,0,2,84,12.84221863746643,Other,Negamax5B
gpt4o P8,Negamax5B P8,0,1,1,82,3.412088394165039,Other,Negamax5B
gpt4o P8 T0.1,Neural Bot genomes/winner_gen100.pkl,2,0,0,23,1.9743914604187012,Other,NeuralBot
gpt4o P12 T0.1,Neural Bot genomes/winner6_gen200.pkl,2,0,0,27,35.154003858566284,Other,NeuralBot
LeChat P1,Neural Bot winner_1gen1500.pkl,1,1,0,26,0.029900074005126953,Other,NeuralBot
gpt4o P8 T0.025,claude3.7-sonnet P1,2,0,0,51,8.846133470535278,Other,Other
gemini-flash-2.0-thinking P1,Negamax5B P10,0,2,0,37,7.692765235900879,Other,Negamax5B
r1 T1,LeChat P1,0,2,0,35,17.010271787643433,Other,Other
claude3.7-sonnet-thinking P2,Negamax4 P10 T0.25,1,0,1,74,58.8057005405426,Other,Negamax4
LeChat P1,gpt4o P10 T0.1,0,2,0,51,7.70970892906189,Other,Other
QwQ P1,Negamax2 P4,0,2,0,33,0.07175898551940918,Other,Negamax2
o3-mini-high-search I1000,Negamax4 P6 T0.25,0,2,0,25,6.1005871295928955,Other,Negamax4
gemini-pro-2.0 P2,Random Bot,2,0,0,35,0.0408632755279541,Other,RandomBot
r1 T1,Negamax4 P10 T0.025,0,2,0,41,39.79946041107178,Other,Negamax4
gpt4o P6 T0.01,Negamax4 P10 T0.01,2,0,0,77,18.156978845596313,Other,Negamax4
claude3.7-sonnet-thinking P8,Negamax4 P1,2,0,0,21,7.037452697753906,Other,Negamax4
gpt4o P6 T0.25,Negamax5B P6 T0.01,1,0,1,83,9.509181499481201,Other,Negamax5B
LeChat P2,Negamax4 P2,1,1,0,48,0.02391982078552246,Other,Negamax4
claude3.7-sonnet P8,Neural Bot winner_1gen1500.pkl,2,0,0,27,3.248131275177002,Other,NeuralBot
same.dev P8,Neural Bot winner_gen1000.pkl,2,0,0,37,2.8245482444763184,Other,NeuralBot
gpt4o P12,Negamax4 P8,0,2,0,61,34.361655473709106,Other,Negamax4
gpt4o P12 T0.025,Negamax4 P6 T0.01,0,2,0,39,29.423736095428467,Other,Negamax4
gpt4o P6 T0.25,Negamax5B P6,0,0,2,84,9.247059106826782,Other,Negamax5B
o3-mini-high-search I1000,Negamax5 P10 T0.025,0,2,0,33,12.060644149780273,Other,Negamax5
o3-mini-high P1,claude3.7-sonnet P10,0,2,0,25,4.170046806335449,Other,Other
gpt4o P6 T0.01,Gemma3 P6,2,0,0,43,2.8933184146881104,Other,Other
claude3.7-sonnet P1,Neural Bot winner_1gen400.pkl,2,0,0,21,2.4677441120147705,Other,NeuralBot
claude3.7-sonnet P2,Neural Bot genomes/winner8_gen300.pkl,2,0,0,23,3.352780818939209,Other,NeuralBot
o1 P1,Negamax5 P8 T0.025,0,2,0,47,1.4421744346618652,Other,Negamax5
QwQ P6,gpt4o P12 T0.1,2,0,0,65,68.78630471229553,Other,Other
gpt4o P2,Negamax5 P12 T0.01,2,0,0,69,48.09071707725525,Other,Negamax5
gpt4o P4 T0.01,Negamax4 P1,2,0,0,27,0.26212263107299805,Other,Negamax4
gpt4o P12 T0.025,gpt4o P6 T0.025,0,1,1,55,21.730792999267578,Other,Other
gemini-pro-2.0 P1,Negamax5 P12 T0.025,1,1,0,22,49.75514841079712,Other,Negamax5
r1 T0.01,Neural Bot genomes/checkpoint_gen200.pkl,2,0,0,49,25.143600940704346,Other,NeuralBot
gpt4o P12 T0.1,Negamax5 P6 T0.1,1,1,0,62,33.037643909454346,Other,Negamax5
claude3.7-sonnet-thinking P8,gemini-flash-2.0-thinking P1,2,0,0,21,8.106873750686646,Other,Other
claude3.7-sonnet-thinking P6,gpt4o P10 T0.01,2,0,0,51,13.522753477096558,Other,Other
gpt4o P6 T0.01,Neural Bot genomes/winner8.pkl,2,0,0,27,0.22723937034606934,Other,NeuralBot
LeChat P1,Negamax4 P10 T0.25,0,2,0,49,30.77974224090576,Other,Negamax4
gemini-pro-2.0 P6,Negamax4 P10 T0.025,2,0,0,55,60.70151996612549,Other,Negamax4
same.dev P8,Negamax4 P8,1,0,1,79,21.187106609344482,Other,Negamax4
r1 T0.1,Negamax5B P4 T0.1,0,1,1,61,30.048190355300903,Other,Negamax5B
QwQ P4,Negamax5B P10 T0.1,2,0,0,77,10.202860355377197,Other,Negamax5B
LeChat P6,gpt4o P10 T0.1,1,1,0,60,8.933109283447266,Other,Other
gpt4o P10 T0.1,gpt4o P12 T0.25,2,0,0,69,51.122573137283325,Other,Other
QwQ P1,Gemma3 P6,0,2,0,19,1.1242377758026123,Other,Other
LeChat P10,gpt4o P8 T0.1,0,2,0,63,19.289456605911255,Other,Other
QwQ P4,Negamax5 P4 T0.01,2,0,0,41,2.1916661262512207,Other,Negamax5
gpt4o P10 T0.1,Negamax4 P6 T0.1,2,0,0,41,6.9180521965026855,Other,Negamax4
LeChat P8,Negamax3 P8,1,1,0,78,28.588048696517944,Other,Negamax3
gemini-flash-2.0-thinking P4,Random Bot,2,0,0,23,0.23421621322631836,Other,RandomBot
gpt4o P8 T0.25,gpt4o P8 T0.01,1,0,1,80,11.082118511199951,Other,Other
o3-mini-high-search I3000,LeChat P1,0,2,0,25,4.729375839233398,Other,Other
gpt4o P12 T0.025,Negamax5B P8,1,1,0,54,33.74003744125366,Other,Negamax5B
gpt4o P8,Negamax5 P12 T0.01,2,0,0,63,50.90051579475403,Other,Negamax5
o3-mini-high-search I7000,Neural Bot winner_gen100.pkl,2,0,0,53,7.074528694152832,Other,NeuralBot
o1 P6,Negamax5B P8 T0.025,0,2,0,57,5.492819786071777,Other,Negamax5B
gemini-pro-2.0 P1,Negamax5B P8,0,2,0,23,1.5468244552612305,Other,Negamax5B
gpt4o P6 T0.25,Negamax5 P10,2,0,0,75,19.31656575202942,Other,Negamax5
gpt4o P8 T0.1,Negamax5B P4 T0.1,0,0,2,84,4.730172634124756,Other,Negamax5B
claude3.7-sonnet P12,Negamax P6,2,0,0,49,15.266119718551636,Other,Negamax
r1 T0.1,Negamax4 P6 T0.01,0,2,0,35,17.166759252548218,Other,Negamax4
gpt4o P4 T0.1,Negamax2 P8,2,0,0,71,10.128310918807983,Other,Negamax2
claude3.7-sonnet-thinking P4,Negamax5 P6 T0.025,2,0,0,75,1.684363842010498,Other,Negamax5
Gemma3 P4,Negamax5B P10 T0.025,0,2,0,49,9.22313904762268,Other,Negamax5B
r1 T0.025,Negamax5B P1,1,1,0,30,15.016952276229858,Other,Negamax5B
gemini-flash-2.0-thinking P8,Negamax5 P4 T0.1,2,0,0,43,23.553388357162476,Other,Negamax5
claude3.7-sonnet-thinking P6,Neural Bot winner.pkl,2,0,0,19,2.6092686653137207,Other,NeuralBot
o3-mini-high-search I7000,claude3.7-sonnet P4,0,2,0,29,9.602867841720581,Other,Other
gemini-pro-2.0 P6,Negamax5B P8 T0.1,0,1,1,76,7.341435194015503,Other,Negamax5B
gpt4o P6 T0.025,Random Bot,2,0,0,31,0.5999922752380371,Other,RandomBot
r1 T0.25,same.dev P6,0,2,0,33,17.35313582420349,Other,Other
gpt4o P8,Neural Bot genomes/winner5_gen300.pkl,2,0,0,27,1.1551344394683838,Other,NeuralBot
o1 P1,Negamax4 P8 T0.25,0,2,0,15,1.05362868309021,Other,Negamax4
r1 T0.025,claude3.7-sonnet P10,0,2,0,29,19.018718242645264,Other,Other
claude3.7-sonnet P2,Negamax5 P1,2,0,0,17,2.4888267517089844,Other,Negamax5
gemini-flash-2.0-thinking P2,Negamax4 P6 T0.01,2,0,0,57,0.4514894485473633,Other,Negamax4
r1 T1,gemini-flash-2.0-thinking P4,0,2,0,37,18.305901527404785,Other,Other
same.dev P6,Negamax5B P8 T0.025,1,1,0,78,4.6336510181427,Other,Negamax5B
LeChat P6,Negamax4 P6 T0.1,2,0,0,51,2.3391730785369873,Other,Negamax4
Gemma3 P8,Negamax2 P4,0,2,0,43,16.554834365844727,Other,Negamax2
